t,tRel,x,y,z,alpha,beta,gamma
1402055405453,0.0,0.06333285830211023,-0.0036913660806837507,-0.9929011904721449,76.04339494641304,0.1409846184675371,3.3342219736417826
1402055405505,0.052,0.045745481516364636,-0.003279519348455617,-0.9979348654846928,76.05842821394897,0.22364933739206722,3.086831074678748
1402055405555,0.102,0.055614546252959036,-0.014872238440284832,-0.982162629408044,76.00432942541654,0.234884491023169,3.0394896620376457
1402055405605,0.152,0.05067238855017397,-0.012828258939386914,-0.9792187204377707,76.09569349336707,0.16182092476910942,2.868482359240242
1402055405655,0.202,0.057582259258539215,-0.014018038400976582,-0.9900182464720907,76.07150263755081,0.06754284255318407,2.869100805088217
1402055405713,0.26,0.056590776664820076,-0.0017694150903295426,-1.0224778612326189,76.16223465923007,-0.22811374810029858,2.6496761561112856
1402055405769,0.316,0.11501198459543842,-0.034290044164317336,-1.1246920935798979,76.12906807366305,-0.6213015465710535,2.3905128619267315
1402055405820,0.367,-0.03564761263879431,-0.3501763994542399,-1.5071603175016475,79.2116195816577,-0.8746430588905796,-0.5086856843291229
1402055405871,0.418,-0.06235662975225826,-0.3021123591303364,-1.5751302626956856,82.15584222886625,0.6013486352891713,-4.01834186222475
1402055405922,0.469,-0.2491824636172036,-0.17163326003794743,-1.4516525756238856,85.5812174735009,3.493350939374948,-7.82187964955848
1402055405975,0.522,-0.32214032148853106,-0.12860291919455494,-1.4263468891165,88.32639153005812,7.151244679476849,-11.040306582382028
1402055406026,0.573,-0.44743321417790055,-0.1356653185294719,-1.3848113952288506,90.75042927436495,11.870750723547072,-14.474756192949602
1402055406124,0.671,-0.44743321417790055,-0.1356653185294719,-1.3848113952288506,90.75042927436495,11.870750723547072,-14.474756192949602
1402055406174,0.721,-0.09411457851149375,-0.16408274247133522,-0.4733795509766123,93.01279925878232,30.64049789605292,-25.93595220672188
1402055406229,0.776,-0.08450482414160056,-0.11853555747371443,-0.28693506262231916,92.70018012989912,34.52659165664475,-28.096130001228154
1402055406280,0.827,-0.12015243678039486,-0.1287402013998391,-0.41331092958345206,91.88832639876716,36.529055372737744,-28.487700412242834
1402055406333,0.88,-0.6155124090769147,-0.2500366863497475,-0.4957260134890599,91.78305321975168,38.77648596923917,-33.04634338980158
1402055406384,0.931,-0.6155124090769147,-0.2500366863497475,-0.4957260134890599,91.78305321975168,38.77648596923917,-33.04634338980158
1402055406436,0.983,-1.020113560310076,-0.28364028969549865,-0.5171420673055386,90.47798446135954,40.47625071098261,-33.92017800555976
1402055406486,1.033,-0.7127692098355074,-0.08455058487669528,-0.3528610283154595,76.85026170932109,48.06938109491426,-25.13427362671615
1402055406537,1.084,-0.23453901349081752,-0.0944959179706165,-0.26021082311914234,63.15365599198714,51.54419206129615,-15.819746330307007
1402055406588,1.135,-0.23453901349081752,-0.0944959179706165,-0.26021082311914234,63.15365599198714,51.54419206129615,-15.819746330307007
1402055406638,1.185,0.940032255390584,0.04957412968595701,-0.33200935689848254,32.55750119176233,49.5261391457954,0.05204809473739946
1402055406691,1.238,1.0497512630730956,-0.015375606991829128,-0.7315463354760684,25.06896875474092,42.28917754276142,2.6019696019262
1402055406742,1.289,1.4571438750073076,-0.04455570240390167,-1.036434904056602,21.683011953372027,34.662274418457315,3.6094283382864734
1402055406792,1.339,1.4850426177004734,-0.040818575704498754,-1.482525788442318,24.482774836159507,26.068785109499043,3.513592782466466
1402055406843,1.39,1.0050429988174179,-0.16298448482906172,-1.474212588233442,32.40475573995793,18.903268639277993,2.643787494249868
1402055406894,1.441,-0.07579502344720072,-0.31112723790906616,-1.9180764650739537,43.35614545157362,12.014437075433387,3.023900711165349
1402055406944,1.491,-0.804824547819702,-0.3727059337682072,-1.9524885378651906,52.4010126603756,8.493547346682949,4.272313415816052
1402055406995,1.542,-0.9274938697185249,-0.2601040108304064,-1.6365869299279077,58.001185669312726,8.053356497161491,4.3898963686457595
1402055407046,1.593,-0.780525582588328,-0.18479710561490095,-1.660992655311763,61.41581638698513,8.492574515641545,4.959679626230547
1402055407097,1.644,-0.9901403086151733,-0.22326662652718543,-1.4624673031003164,63.56075099459702,10.911495853566331,4.209495957848267
1402055407148,1.695,-0.9047049715050953,-0.18272260778521876,-1.122876902858401,61.969835265266894,14.55600444397551,3.7633902272694995
1402055407198,1.745,-0.5895203152671266,-0.05146557340320583,-0.7351767462457052,57.07862012666984,18.544451895648805,3.209082507602831
1402055407269,1.816,-0.25439917996996647,0.07120370380739917,-0.4360388209314581,50.2725972465893,21.811185001538508,2.0120367600614126
1402055407319,1.866,0.2685239930703707,0.28119974694925826,-0.41712435396682473,34.049508063936784,21.945769579506123,0.23719364844718382
1402055407370,1.917,0.44725018613359424,0.5071814508411072,-0.4968852854447931,26.709739759839664,18.286944081768883,-2.1082674814279807
1402055407421,1.968,1.0716402001629954,0.4915770699659497,-0.7865812755433061,20.445593380634694,12.023713676032145,-3.3056954610657945
1402055407471,2.018,1.1620328087289793,0.7089710986147901,-0.7546097752904551,18.66278755117801,4.855138685632339,-6.943810019316321
1402055407521,2.068,1.1944619833651042,0.8342487153816858,-1.4927761931035373,20.865702059670806,-6.587839449049182,-6.691484726764029
1402055407571,2.118,0.7926674458628689,0.7763613780388166,-1.9664608156474477,29.085164095040938,-17.77543537630271,-4.306621453260891
