t,tRel,x,y,z,alpha,beta,gamma
1402055472960,0.0,0.12689451841768504,-0.48837383154338215,-0.8160664257645952,25.538566043880817,31.043527976070056,10.82877248209607
1402055473019,0.059,0.12857241017581603,-0.5185301392127272,-0.9215906902030869,26.121471473967098,29.563159860268097,10.102572121571322
1402055473070,0.11,0.14417681758460293,-0.5207266693933469,-0.9008000628917149,26.197777116388657,29.253962007298384,9.84742645134868
1402055473121,0.161,0.11572890464059825,-0.5095762942985523,-0.9157333421790886,26.367340324145783,28.97014832823918,9.418458643485083
1402055473174,0.214,0.11077148049994807,-0.5093474850370514,-0.898023930249392,26.336934143499516,29.021656889987966,9.046440028493825
1402055473226,0.266,0.11559161684928683,-0.5103237066043694,-0.8743503468349065,26.142661029844962,29.22603469300307,8.755054083735907
1402055473274,0.314,0.14097357357600815,-0.503383327517331,-0.8790942022583572,25.54268112963002,29.27025623933905,8.955755796379288
1402055473325,0.365,0.11733052664489561,-0.5016139198750377,-0.8417839849559602,24.862643095546854,29.426630652384343,8.961043470318648
1402055473376,0.416,0.10085666387280207,-0.5070289448496034,-0.8655643266609183,23.845066476290803,29.34671547014335,9.21344286242603
1402055473438,0.478,0.07369002963284317,-0.5329905352266799,-0.8490751767942963,22.248685078201788,29.396604093965568,9.558918954091029
1402055473489,0.529,0.11208329382535756,-0.5305499552402579,-0.9276310848914823,19.186867567863015,29.30595075526288,11.777135902836365
1402055473540,0.58,0.3281807385210354,-0.502940974675753,-0.9764120433985366,13.897684890363445,29.374942510091476,16.219228568343162
1402055473590,0.63,0.73008202127968,-0.38136996627947606,-0.7458237253243215,6.8108670782823095,29.851532981860363,21.822749454516707
1402055473743,0.783,1.0156137249002823,-0.20714359419547576,-0.7039373656181156,0.991295914002765,29.094314777655747,28.38306449677849
1402055473794,0.834,0.905559186789603,-0.056285704166517334,-0.4932091730588498,5.704619052306579,30.076737628582826,37.58543403699773
1402055473845,0.885,0.4649443333128715,-0.06383622545714772,-0.6487499377139626,15.55730447164874,30.7794010036983,36.34314510729438
1402055473901,0.941,0.34480716873093237,-0.044647223874091126,-0.4829282612409005,23.684050525546965,30.890803804458706,35.913670845023
1402055473951,0.991,0.25201963664111315,-0.0716307742094714,-0.43732009172196534,32.64050243599461,30.205931821080867,33.76366693612563
1402055474002,1.042,0.06200579605335853,0.03346635093261221,-0.4361608495583775,41.527657141464594,27.628630194363733,31.644495174070677
1402055474054,1.094,-0.07004440205952078,0.0410473793799724,-0.7462965564614884,50.96967906603176,23.049999244600862,28.44957197503678
1402055474105,1.145,-0.1855597808091283,0.21545679440435161,-1.015293444442837,67.28650693320218,13.102947703754435,23.301864034728954
1402055474157,1.197,-0.1855597808091283,0.21545679440435161,-1.015293444442837,67.28650693320218,13.102947703754435,23.301864034728954
1402055474207,1.247,-0.2068537464143972,0.23913034802669167,-1.1572127375499581,73.85838010936313,7.2961995805300255,19.71177907558995
1402055474258,1.298,-0.4235918711935465,0.3731177878320961,-1.4437511922387172,84.16724397461935,-5.406355303362525,14.810520307502944
1402055474309,1.349,-0.4235918711935465,0.3731177878320961,-1.4437511922387172,84.16724397461935,-5.406355303362525,14.810520307502944
1402055474361,1.401,-0.33379408515146747,0.4969463444464706,-1.2210337243248137,85.28032166051634,-10.639360699402644,13.939983766993391
1402055474413,1.453,-0.29353986205432514,0.606070429172963,-1.3316983757779441,81.07091795532823,-20.8708112747939,11.592150599261688
1402055474465,1.505,-0.08991984446114355,0.6533260149474537,-1.5252663150207955,74.06385500484696,-25.136060661754648,8.622258832475085
1402055474515,1.555,0.00904537941842785,0.6951818339807664,-1.4279332314743056,64.07209225360056,-27.709707574287222,8.147215819440428
1402055474573,1.613,0.13766354474331138,0.6757792674045284,-1.2084952829088578,53.29049139322545,-27.918703251404978,4.6329487494778805
1402055474629,1.669,0.31144756491673836,0.6578258205651021,-1.0419414160541893,30.824639129659246,-25.37869925383966,-1.0748809214939805
1402055474691,1.731,0.4831723706309933,0.5879339244970851,-0.9643006947287619,21.28742441168745,-22.968080758574832,-3.1457299342044944
1402055474759,1.799,0.46816280483170414,0.5188352145040436,-0.9232685735821772,14.779015834369636,-20.170073115217726,-4.485172753301202
1402055474812,1.852,0.40688921778004283,0.4757286020448084,-0.8883836612747326,10.525843905899308,-17.432278552337046,-5.570421135907515
1402055474864,1.904,0.28126073891860903,0.41703283249663525,-0.8667388075067984,8.313080771581184,-15.024440529453654,-6.2992026005731
1402055474914,1.954,0.21734823812160042,0.3566286621715922,-0.863428781001613,6.871859379572237,-13.401443409501509,-5.55815157952453
1402055474966,2.006,0.137846580235654,0.2975362921378952,-0.87894166275069,6.2862532822203,-12.412318647879912,-4.790697566926957
1402055475017,2.057,0.04380827334000293,0.2376202437685656,-0.9388882778610399,6.431737739327743,-11.869729842131452,-3.3494962416333203
1402055475067,2.107,-0.03101052574686626,0.1937509477360622,-0.9296903701069993,7.170818782665334,-10.902404005901472,-2.4975028431580215
1402055475119,2.159,-0.0618380085533536,0.17317387890083966,-1.0057904260193076,7.488310954777798,-10.8674086642442,-2.015585461532463
1402055475171,2.211,-0.06403452383790062,0.18484286006571504,-0.9742460590113351,7.748510212373738,-10.589768977758705,-2.202536693201078
