t,tRel,x,y,z,alpha,beta,gamma
1396967516275,0,-0.048228,-0.45081,-0.90303,270.2162,24.9611,2.3904
1396967516328,0.053,0.032935,-0.42283,-0.88017,269.3917,24.6591,2.4719
1396967516444,0.169,0.1071,-0.42965,-0.92901,268.6506,24.7743,2.561
1396967516498,0.223,0.003711,-0.39009,-0.85413,268.9101,25.0095,2.3658
1396967516547,0.272,0.063955,-0.4443,-0.89552,268.597,24.8624,2.4637
1396967516594,0.319,0.0013767,-0.35166,-0.8569,269.0021,25.1993,2.0736
1396967516646,0.371,0.06391,-0.43595,-0.91093,268.4715,24.9629,2.3792
1396967516695,0.42,0.061636,-0.41143,-0.88768,268.9043,25.2431,1.857
1396967516740,0.465,0.042647,-0.43335,-0.87727,268.2725,25.3727,2.4869
1396967516790,0.515,0.093359,-0.42983,-0.84601,268.6376,25.3342,2.0462
1396967516835,0.56,0.069596,-0.42677,-0.91863,268.3849,25.2828,2.9056
1396967516920,0.645,0.045999,-0.24756,-0.78277,270.9798,25.8339,1.7239
1396967516966,0.691,-0.077662,-0.51821,-1.0504,273.7023,25.1457,0.46142
1396967517012,0.737,-1.3195,-0.47354,-1.5055,274.6218,25.3111,0.40286
1396967517160,0.885,-0.43842,0.091384,-1.3992,244.9367,40.6746,5.9118
1396967517214,0.939,-0.43842,0.091384,-1.3992,244.9367,40.6746,5.9118
1396967517266,0.991,1.6377,-0.038846,-0.46841,209.354,46.2661,15.1944
1396967517318,1.043,1.6377,-0.038846,-0.46841,209.354,46.2661,15.1944
1396967517363,1.088,1.0328,0.06198,-0.45445,213.4016,47.6238,8.8347
1396967517407,1.132,1.0328,0.06198,-0.45445,213.4016,47.6238,8.8347
1396967517458,1.183,0.61389,0.32986,-0.35072,233.5535,44.7989,-5.6452
1396967517506,1.231,0.61389,0.32986,-0.35072,233.5535,44.7989,-5.6452
1396967517551,1.276,0.21243,0.37499,-0.13466,244.6377,40.3485,-8.5398
1396967517602,1.327,-0.35026,-0.36022,-1.008,251.8731,31.4986,-4.8707
1396967517653,1.378,-1.1676,-0.54266,-1.6256,257.0088,24.3798,0.38088
1396967517700,1.425,-0.90221,-0.61601,-1.8223,258.4426,18.5852,4.6597
1396967517750,1.475,-1.9493,-0.22712,-1.7221,259.3297,15.1702,4.8219
1396967517794,1.519,-1.2841,-0.4158,-1.9467,251.2035,14.1891,8.4687
1396967517842,1.567,-0.81081,0.092057,-1.6866,240.8979,16.8244,4.8585
1396967517921,1.646,0.24077,0.12941,-1.1618,228.3578,18.8614,2.4047
1396967517972,1.697,1.642,-0.16948,-0.73466,212.9497,19.5227,-2.8918
1396967518016,1.741,0.72924,-0.4531,-1.4799,212.6031,16.7093,-4.6814
1396967518061,1.786,0.39709,-0.10051,-0.65336,212.8039,18.1296,-6.106
1396967518107,1.832,0.39709,-0.10051,-0.65336,212.8039,18.1296,-6.106
1396967518152,1.877,-0.054094,-0.31554,-1.0349,212.2352,17.0281,-5.1279
1396967518201,1.926,0.011552,-0.30076,-0.92138,211.4461,17.9096,-4.9457
1396967518253,1.978,-0.025049,-0.35718,-0.97113,211.1941,17.1801,-4.4557
1396967518300,2.025,-0.1895,-0.32582,-0.97688,211.5032,17.1362,-4.2748
1396967518346,2.071,-0.14442,-0.32784,-0.96115,212.7819,16.8291,-5.0562
1396967518390,2.115,-0.098177,-0.2717,-0.92003,212.3956,17.4701,-4.4885
1396967518438,2.163,-0.11384,-0.3109,-0.97441,213.4883,16.9188,-6.1937
