t,tRel,x,y,z,alpha,beta,gamma
1396973181661,0,0.10457,-0.031663,-0.93715,341.5828,8.89,15.4429
1396973181711,0.05,0.15639,-0.12372,-0.91785,343.376,9.3696,14.8874
1396973181838,0.177,0.17699,-0.16909,-0.8947,346.0658,10.7483,15.3518
1396973181920,0.259,0.3622,-0.22947,-0.9672,346.6982,10.8907,16.1265
1396973181969,0.308,0.31358,-0.24346,-1.0207,347.2038,10.9173,16.3408
1396973182014,0.353,0.25298,-0.17494,-0.92612,347.6214,11.4749,15.8594
1396973182061,0.4,0.17135,-0.18387,-0.88222,347.3621,12.1828,15.5585
1396973182106,0.445,0.1951,-0.2537,-0.8669,346.7949,12.3206,14.3042
1396973182150,0.489,0.13662,-0.17723,-0.85344,346.7828,12.4499,12.9042
1396973182199,0.538,0.050248,-0.066798,-0.93956,346.8099,12.1044,12.2064
1396973182244,0.583,-0.34064,-0.019139,-1.2849,346.6052,10.7439,12.3619
1396973182291,0.63,-0.94438,0.41487,-1.3006,341.2807,9.2153,9.2421
1396973182336,0.675,-0.94438,0.41487,-1.3006,341.2807,9.2153,9.2421
1396973182385,0.724,-0.88449,0.61645,-1.5024,334.1583,8.2297,7.0729
1396973182536,0.875,1.356,0.14548,-1.1982,307.1813,8.6852,-1.7649
1396973182584,0.923,1.1904,-0.35576,-0.80394,306.1388,15.2451,-4.201
1396973182631,0.97,0.42609,-0.38393,-0.060888,308.5645,19.3773,-5.0139
1396973182681,1.02,0.45702,-0.27677,-0.19752,305.0948,19.5593,7.7465
1396973182733,1.072,0.97496,-0.4216,-0.46733,296.4683,20.6465,36.0279
1396973182777,1.116,0.95808,-0.35862,-0.50682,289.3983,18.9072,63.6441
1396973182823,1.162,0.9272,-0.40368,-0.31099,287.7621,16.2395,78.2891
1396973182902,1.241,0.86037,-0.32878,-0.096591,286.8186,15.6231,84.745
1396973182946,1.285,0.86269,-0.24834,0.083483,284.6547,16.6128,91.955
1396973182996,1.335,0.89063,-0.26118,0.094242,284.5046,16.4194,92.5775
1396973183043,1.382,0.9988,-0.31651,0.072455,285.0236,15.2544,92.1816
1396973183091,1.43,0.9988,-0.31651,0.072455,285.0236,15.2544,92.1816
1396973183137,1.476,1.1022,-0.36802,0.0391,285.1624,14.5581,92.6943
1396973183186,1.525,1.0741,-0.29091,0.15133,284.6944,14.7849,93.4872
1396973183238,1.577,0.97076,-0.23765,0.15571,284.6052,15.5003,94.4466
1396973183289,1.628,0.92039,-0.26562,0.106,285.2792,16.0979,94.6492
1396973183333,1.672,0.91372,-0.26555,0.08857,286.1146,16.5185,94.7916
1396973183380,1.719,0.94412,-0.30777,0.042213,286.9981,16.9888,94.2628
1396973183428,1.767,0.94451,-0.27201,0.083902,287.3087,17.5446,93.9285
1396973183474,1.813,0.92554,-0.28009,0.051849,287.5679,17.8993,94.0009
1396973183522,1.861,0.93603,-0.28026,0.071242,287.8538,18.0186,93.1744
1396973183567,1.906,0.95544,-0.29951,0.066454,287.9856,18.0903,93.031
1396973183613,1.952,0.92473,-0.29504,0.054693,287.9929,18.4978,93.0864
1396973183657,1.996,0.91412,-0.29194,0.05559,287.8457,18.7004,93.5161
1396973183704,2.043,0.89955,-0.27933,0.068115,287.9303,18.6712,93.7114
1396973183749,2.088,0.8736,-0.27587,0.067008,288.2054,18.3699,93.9856
1396973183793,2.132,0.90486,-0.31244,0.027459,288.8372,17.9915,93.7773
