t,tRel,x,y,z,alpha,beta,gamma
1396973122495,0,0.12186,-0.31175,-0.86757,330.5368,19.691,7.5975
1396973122586,0.091,0.10861,-0.32825,-0.86482,331.05,20.9043,7.9976
1396973122706,0.211,0.1406,-0.35074,-0.88888,331.1924,21.1052,8.0768
1396973122764,0.269,0.13304,-0.35437,-0.9073,332.471,20.8111,7.6534
1396973122810,0.315,0.10707,-0.34901,-0.90745,332.9299,20.6761,7.4349
1396973122894,0.399,0.11093,-0.34822,-0.91224,333.3852,20.3928,6.9057
1396973122946,0.451,0.11202,-0.35765,-0.92002,333.9001,20.1905,6.3547
1396973122996,0.501,0.11202,-0.35765,-0.92002,333.9001,20.1905,6.3547
1396973123046,0.551,0.12318,-0.40119,-0.95683,334.1863,20.2426,6.0786
1396973123090,0.595,0.1223,-0.47639,-1.0151,334.7162,20.1019,5.5916
1396973123148,0.653,0.087942,-0.51124,-1.2397,335.5168,20.7761,4.4344
1396973123198,0.703,0.11741,-0.50786,-1.1573,337.624,25.9334,1.3542
1396973123243,0.748,0.085907,-0.42627,-0.92334,339.0171,30.3762,-0.85331
1396973123292,0.797,0.070539,-0.40238,-0.71654,340.3359,35.4647,-3.0808
1396973123452,0.957,0.065676,-0.12764,0.08275,342.2483,46.7197,-6.3951
1396973123500,1.005,-0.035733,0.22268,0.53093,342.5502,47.9509,-4.9576
1396973123544,1.049,0.094287,0.6549,0.93452,342.4778,42.0805,-2.0864
1396973123602,1.107,0.024166,0.83041,0.091069,341.6791,27.2735,3.4688
1396973123649,1.154,0.23915,0.90333,-1.2651,341.4612,9.8351,8.9706
1396973123699,1.204,0.48239,0.21581,-1.9331,341.549,-3.447,17.61
1396973123745,1.25,0.10291,-0.0076166,-1.9363,339.508,-8.7897,20.7934
1396973123797,1.302,0.10291,-0.0076166,-1.9363,339.508,-8.7897,20.7934
1396973123882,1.387,-0.57842,0.3292,-1.9394,329.2677,-11.7196,19.8764
1396973123944,1.449,0.77619,1.0193,-1.5232,301.7468,7.2594,0.11831
1396973123990,1.495,0.77619,1.0193,-1.5232,301.7468,7.2594,0.11831
1396973124036,1.541,0.77619,1.0193,-1.5232,301.7468,7.2594,0.11831
1396973124083,1.588,1.1135,0.9023,-0.71162,293.6818,14.2391,-5.2489
1396973124133,1.638,0.79288,0.099853,-0.29733,282.1352,17.0712,-7.5042
1396973124181,1.686,0.44766,-0.026291,0.034357,278.593,21.3706,-4.7
1396973124232,1.737,0.44766,-0.026291,0.034357,278.593,21.3706,-4.7
1396973124277,1.782,0.22408,-0.3017,-0.202,274.2037,25.6768,0.33735
1396973124372,1.877,0.15324,-0.40056,-0.48984,273.1536,25.9939,0.89873
1396973124407,1.912,0.12137,-0.46581,-0.77928,272.0525,25.2429,1.6138
1396973124452,1.957,0.097384,-0.43479,-0.88464,272.0129,24.438,1.7639
1396973124496,2.001,0.061845,-0.40342,-0.9727,272.2303,23.4235,1.7868
1396973124543,2.048,0.071257,-0.37394,-1.0199,272.5278,22.5306,1.9176
1396973124588,2.093,0.071257,-0.37394,-1.0199,272.5278,22.5306,1.9176
1396973124633,2.138,0.076854,-0.36093,-1.0111,273.0113,22.1185,2.1103
1396973124677,2.182,0.060289,-0.34821,-0.98505,273.8984,21.8985,2.1187
1396973124721,2.226,0.021159,-0.36685,-0.98538,274.998,21.9474,1.7898
1396973124767,2.272,-0.010684,-0.35567,-0.96813,275.9679,22.4484,1.3135
