t,tRel,x,y,z,alpha,beta,gamma
1396970580692,0,-0.027563,-0.041629,-0.98731,350.56,1.8711,-0.43917
1396970580738,0.046,0.013542,-0.031439,-0.98699,350.3744,1.9843,-0.2462
1396970580861,0.169,0.034417,-0.016864,-0.9588,350.3847,1.8902,0.14545
1396970580911,0.219,0.018405,-0.034432,-0.99569,350.5198,1.7951,0.35925
1396970580976,0.284,-0.0093673,-0.042991,-0.97947,350.6965,1.8443,0.3579
1396970581020,0.328,-0.02472,-0.036152,-0.9979,350.8166,1.8089,0.41295
1396970581068,0.376,-0.011193,-0.04121,-1.0075,350.8493,1.8242,0.31685
1396970581113,0.421,0.019094,-0.071362,-1.0731,350.7315,1.8442,1.111
1396970581171,0.479,0.12869,-0.082675,-1.088,350.6739,2.1258,2.309
1396970581222,0.53,0.43934,-0.16471,-1.2873,350.1203,3.4195,8.5395
1396970581267,0.575,0.60579,-0.18606,-1.3327,349.139,7.3385,23.661
1396970581313,0.621,1.1175,-0.31029,-1.2585,347.9003,13.1043,38.1948
1396970581365,0.673,0.99674,-0.24573,-0.95262,346.9043,22.2902,51.6181
1396970581415,0.723,0.83444,-0.29631,-0.48031,345.7297,32.1588,62.5642
1396970581566,0.874,0.33763,-0.36853,-0.061381,342.1,48.8092,84.031
1396970581621,0.929,0.30204,-0.61353,0.19739,344.2479,61.0983,94.0846
1396970581673,0.981,0.4133,-0.63743,0.29655,349.0479,61.9002,91.4766
1396970581736,1.044,0.4133,-0.63743,0.29655,349.0479,61.9002,91.4766
1396970581782,1.09,0.096022,-1.0906,-0.57696,0.91056,62.8644,86.5961
1396970581829,1.137,0.45858,-0.9414,-0.15371,1.937,62.3694,85.4435
1396970581874,1.182,0.52388,-0.99704,-0.26368,2.8799,62.4127,84.8403
1396970581940,1.248,0.40256,-0.91093,-0.15103,359.107,62.6952,89.891
1396970581993,1.301,0.30314,-0.71922,0.22404,349.0954,62.4172,100.4838
1396970582042,1.35,0.38547,-0.71914,0.29124,348.7574,61.9972,99.6736
1396970582090,1.398,0.38547,-0.71914,0.29124,348.7574,61.9972,99.6736
1396970582138,1.446,0.42802,-0.74835,0.28463,351.2647,61.255,95.9659
1396970582191,1.499,0.46032,-0.72933,0.32355,356.4782,59.7873,89.6532
1396970582238,1.546,0.60974,-0.67095,0.2194,4.8129,56.4988,84.242
1396970582281,1.589,-0.012629,-1.4514,0.11191,4.2663,52.7934,85.6734
1396970582327,1.635,0.68444,-0.76472,-0.54492,8.6928,49.9373,81.6623
1396970582377,1.685,0.4618,-0.70337,-0.46877,6.5416,45.5664,80.0239
1396970582425,1.733,0.55213,-0.48798,-0.37555,0.49439,38.6748,76.7185
1396970582469,1.777,0.8194,-0.37379,-0.3222,355.8533,33.2762,63.7814
1396970582520,1.828,0.73955,-0.33648,-0.38633,353.4661,30.985,48.2811
1396970582565,1.873,0.54696,-0.27267,-0.4134,351.9367,29.4785,34.7543
1396970582617,1.925,0.51818,-0.33597,-0.48728,350.697,26.8259,22.7117
1396970582664,1.972,0.43501,-0.28506,-0.47022,349.184,24.1833,16.3383
1396970582708,2.016,0.29467,-0.19731,-0.68726,348.3806,20.1078,14.5013
1396970582758,2.066,0.17921,-0.10002,-0.92729,348.5165,14.2819,12.6318
1396970582803,2.111,0.22148,-0.026546,-1.1819,348.4816,7.1213,9.9057
1396970582852,2.16,0.24701,0.051655,-1.3264,348.2721,0.45826,7.6502
