t,tRel,x,y,z,alpha,beta,gamma
1396970630775,0,0.054752,0.0085892,-0.81555,350.1471,5.4302,12.5224
1396970630946,0.171,0.22824,-0.076495,-1.0254,348.0152,5.0146,11.91
1396970631015,0.24,0.1806,-0.12463,-0.97182,347.712,6.1025,10.4081
1396970631062,0.287,0.17958,-0.11993,-0.97279,347.601,6.609,9.9177
1396970631109,0.334,0.16285,-0.089438,-0.95247,347.392,6.9858,9.4476
1396970631158,0.383,0.15499,-0.077004,-0.93992,347.1554,7.0279,8.9394
1396970631228,0.453,0.13744,-0.13004,-0.96343,346.9847,6.9759,8.1245
1396970631276,0.501,0.152,-0.1463,-0.95856,346.9327,7.0961,7.0705
1396970631319,0.544,0.14157,-0.1536,-0.97413,346.8433,7.4819,6.8239
1396970631365,0.59,0.14148,-0.16405,-1.1916,346.737,8.3099,6.682
1396970631412,0.637,0.19956,-0.23302,-1.3887,345.8166,12.8474,8.9659
1396970631459,0.684,0.23724,-0.221,-0.66451,344.3197,21.1295,13.3501
1396970631507,0.732,-0.25741,-0.2471,0.37695,343.943,25.6954,15.8736
1396970631552,0.777,-0.28524,0.10228,0.63231,342.6841,20.8444,22.5073
1396970631704,0.929,-0.3136,0.65932,-1.602,330.5488,-1.8492,19.1336
1396970631798,1.023,-0.5917,0.87375,-1.5324,324.844,-5.0685,10.8517
1396970631850,1.075,-0.074475,0.57845,-1.9352,303.7044,-17.2066,7.9069
1396970631898,1.123,0.0022296,0.58209,-1.9347,292.4484,-19.6365,6.6263
1396970631996,1.221,0.095304,0.83909,-1.9331,275.5168,-14.1928,1.2806
1396970632048,1.273,0.37384,0.83498,-1.6965,268.3748,-8.7944,-0.70143
1396970632097,1.322,0.37583,0.88087,-1.3059,263.0072,-3.1946,-2.1805
1396970632151,1.376,0.38817,0.83929,-1.132,258.3275,1.9203,-2.3632
1396970632222,1.447,0.47118,0.66149,-0.68182,253.8012,7.1752,-1.2431
1396970632259,1.484,0.41966,0.44908,-0.3573,250.1073,12.3502,2.5388
1396970632305,1.53,0.31732,0.20517,-0.22166,247.3393,16.2029,7.0746
1396970632356,1.581,0.2879,-0.010101,-0.17145,244.6991,19.469,10.9736
1396970632404,1.629,0.28597,-0.11829,-0.093613,242.4793,22.0048,12.7873
1396970632450,1.675,0.31786,-0.28614,-0.16943,241.0609,22.4167,12.4905
1396970632495,1.72,0.30408,-0.36547,-0.37278,240.7847,21.5937,11.2982
1396970632546,1.771,0.17644,-0.33688,-0.74169,241.4319,20.0447,10.6323
1396970632598,1.823,0.16123,-0.35835,-0.99895,241.868,18.7436,9.9315
1396970632642,1.867,0.16423,-0.37427,-0.98159,241.5302,18.6149,10.0618
1396970632689,1.914,0.16423,-0.37427,-0.98159,241.5302,18.6149,10.0618
1396970632740,1.965,0.18893,-0.35334,-0.97266,241.1336,18.4799,10.2839
1396970632788,2.013,0.2091,-0.35204,-0.98605,240.8753,18.2802,10.829
1396970632835,2.06,0.21201,-0.33462,-1.0488,240.8944,17.9796,11.2638
1396970632880,2.105,0.22401,-0.3011,-1.0215,240.8071,18.2105,11.4267
1396970632932,2.157,0.18655,-0.33419,-0.90398,241.0449,19.428,11.1518
1396970632996,2.221,0.15383,-0.33876,-0.86265,241.3573,20.0732,11.0207
1396970633041,2.266,0.16517,-0.34064,-0.80363,241.9674,21.1056,10.3727
1396970633090,2.315,0.16517,-0.34064,-0.80363,241.9674,21.1056,10.3727
