t,tRel,x,y,z,alpha,beta,gamma
1397037335187,0,0.21217,0.047884,-0.94969,268.7406,-2.9726,13.3026
1397037335246,0.059,0.20646,0.052553,-0.9787,267.4747,-2.3927,12.5456
1397037335287,0.1,0.20646,0.052553,-0.9787,267.4747,-2.3927,12.5456
1397037335333,0.146,0.28931,0.027892,-0.99277,266.6476,-2.4226,12.6606
1397037335384,0.197,0.26624,0.020261,-0.94945,266.4238,-2.3041,12.5777
1397037335428,0.241,0.22568,0.040028,-0.95062,266.8906,-2.2324,12.3247
1397037335475,0.288,0.16619,0.046148,-0.96833,267.3098,-2.1894,12.0339
1397037335575,0.388,0.22519,0.0089932,-0.98164,266.6239,-1.8912,12.156
1397037335623,0.436,0.28032,-0.017852,-1.0133,266.0009,-1.4376,12.5653
1397037335667,0.48,0.45457,-0.083363,-1.2347,265.4469,0.2134,13.5446
1397037335713,0.526,0.48701,-0.23222,-1.2506,264.5677,4.7813,16.2086
1397037335759,0.572,0.63068,-0.36533,-1.2869,263.7709,10.4158,20.25
1397037335898,0.711,0.69023,-0.44294,-1.3322,262.1989,18.4273,25.7569
1397037335944,0.757,0.69348,-0.32428,-0.43007,247.764,43.1763,48.2192
1397037335997,0.81,0.69454,-0.31198,-0.21353,242.0774,46.9718,61.522
1397037336060,0.873,0.6555,-0.29625,-0.076495,241.5636,49.9008,72.5604
1397037336116,0.929,0.58124,-0.216,0.047989,248.2742,53.7834,78.6944
1397037336164,0.977,0.39588,-0.2913,-0.23275,265.5942,58.6656,74.1705
1397037336207,1.02,0.18678,-0.60078,-0.65664,285.9419,61.9718,64.8842
1397037336258,1.071,-0.36726,-0.050637,-0.97887,296.3026,67.3616,52.9233
1397037336303,1.116,0.19965,-0.81816,-0.61778,293.2303,65.0396,61.5109
1397037336349,1.162,0.17823,-0.87522,-0.34272,290.112,66.9125,60.1683
1397037336398,1.211,0.23423,-0.91029,-0.32801,282.3503,69.0126,61.8991
1397037336448,1.261,0.29948,-0.82622,-0.033459,265.3308,69.6808,73.6446
1397037336493,1.306,0.78801,-0.659,0.53467,245.3357,63.7235,94.0312
1397037336590,1.403,0.70294,-0.58317,0.46483,250.7497,64.0899,92.513
1397037336640,1.453,0.48206,-0.61471,-0.23635,292.5294,64.1783,61.7872
1397037336691,1.504,-0.23876,-0.82344,-0.37317,305.1089,67.6401,42.1415
1397037336740,1.553,0.13674,-0.81397,-0.47996,302.1734,63.6547,51.265
1397037336785,1.598,0.13674,-0.81397,-0.47996,302.1734,63.6547,51.265
1397037336835,1.648,0.34197,-0.84195,-0.33767,301.0217,62.0036,52.8794
1397037336884,1.697,0.33091,-0.82991,-0.2314,300.2923,61.4476,51.8317
1397037336928,1.741,0.38428,-0.86342,-0.2969,298.7928,60.2455,53.0951
1397037336986,1.799,0.37812,-0.82769,-0.29679,298.3612,59.7682,51.6826
1397037337034,1.847,0.31791,-0.82745,-0.36965,297.9332,59.1865,50.3634
1397037337079,1.892,0.31354,-0.7888,-0.34053,296.6094,58.4966,49.4427
1397037337130,1.943,0.32883,-0.78078,-0.34526,295.7007,57.7181,46.925
1397037337179,1.992,0.37831,-0.74644,-0.33803,293.9235,56.2018,45.895
1397037337230,2.043,0.40884,-0.73128,-0.33101,292.7697,54.6256,43.8164
1397037337272,2.085,0.37335,-0.71564,-0.38337,290.9759,52.6629,43.1098
1397037337319,2.132,0.41445,-0.69344,-0.41396,288.5956,50.4011,43.1375
