t,tRel,x,y,z,alpha,beta,gamma
1396973219751,0,-0.41946,-0.13765,-0.85873,353.2789,7.9985,-25.9693
1396973219842,0.091,-0.41946,-0.13765,-0.85873,353.2789,7.9985,-25.9693
1396973219992,0.241,-0.41466,-0.13503,-0.87415,354.2924,8.0433,-25.1043
1396973220056,0.305,-0.40791,-0.13065,-0.89824,354.5576,7.7711,-24.8848
1396973220100,0.349,-0.39349,-0.13476,-0.89429,354.5792,7.3679,-24.7087
1396973220146,0.395,-0.40694,-0.12517,-0.91756,354.7202,6.7586,-24.7973
1396973220193,0.442,-0.40891,-0.12227,-0.91271,354.9435,6.5724,-25.0089
1396973220248,0.497,-0.40891,-0.12227,-0.91271,354.9435,6.5724,-25.0089
1396973220298,0.547,-0.45867,-0.11664,-0.97682,355.6089,6.5364,-26.4492
1396973220342,0.591,-0.61185,-0.061232,-0.98626,355.6556,6.4557,-30.6817
1396973220390,0.639,-0.61185,-0.061232,-0.98626,355.6556,6.4557,-30.6817
1396973220449,0.698,0.15281,-0.18162,-0.52282,347.6321,8.0017,-8.7954
1396973220496,0.745,1.779,0.1576,-0.90166,343.7692,1.3356,31.8056
1396973220637,0.886,0.65392,-0.1161,-0.76487,352.7532,-4.5781,106.1871
1396973220683,0.932,0.715,0.044457,0.20834,348.9969,-5.0706,106.9681
1396973220734,0.983,0.722,0.041584,-0.14243,347.3288,-3.6952,90.7828
1396973220791,1.04,1.1657,0.030825,-0.76396,345.7205,-0.81471,58.778
1396973220836,1.085,1.0918,0.00050877,-1.213,346.0557,4.7194,17.3958
1396973220914,1.163,-0.34764,-0.054543,-0.53419,356.1589,11.8031,-38.0957
1396973220964,1.213,-0.7225,-0.20134,-0.7343,358.7642,12.9158,-43.0003
1396973221014,1.263,-0.71415,-0.18914,-0.68685,0.76495,13.4294,-46.5246
1396973221057,1.306,-0.51127,-0.14138,-0.39157,2.4274,14.807,-47.4426
1396973221103,1.352,-0.26327,-0.21268,-0.26465,359.7652,18.1933,-30.7523
1396973221152,1.401,0.78561,-0.057117,-0.45937,348.6088,17.6754,11.2508
1396973221197,1.446,1.967,-0.23698,-0.95225,339.4307,2.7232,66.0763
1396973221245,1.494,1.4009,-0.26258,-0.93081,341.5638,-6.9631,101.7713
1396973221291,1.54,1.4009,-0.26258,-0.93081,341.5638,-6.9631,101.7713
1396973221340,1.589,1.0748,0.064988,0.17301,339.7296,-5.2651,98.7611
1396973221389,1.638,0.94511,-0.00618,-0.11993,337.8407,-2.4541,88.0848
1396973221433,1.682,1.041,-0.09273,-0.65215,340.5163,2.6359,61.168
1396973221477,1.726,1.0085,-0.17262,-1.2538,345.4151,8.2865,21.4985
1396973221527,1.776,0.43585,-0.17111,-1.0854,353.8125,10.866,-21.9761
1396973221595,1.844,-0.29242,0.023014,-0.088975,359.6894,8.4682,-47.4889
1396973221646,1.895,-0.69547,-0.13267,-0.7184,0.14837,7.7425,-45.8952
1396973221694,1.943,-0.66258,-0.10576,-0.60115,0.59584,8.2665,-45.0905
1396973221737,1.986,-0.66258,-0.10576,-0.60115,0.59584,8.2665,-45.0905
1396973221783,2.032,-0.63102,-0.12989,-0.77017,0.10824,8.3556,-42.4032
1396973221834,2.083,-0.60531,-0.13762,-0.68693,0.11584,8.6495,-41.7015
1396973221914,2.163,-0.61287,-0.13668,-0.72272,359.8221,8.8571,-40.1465
1396973221960,2.209,-0.61058,-0.15847,-0.75953,359.4372,8.5326,-39.6371
1396973222005,2.254,-0.61076,-0.14439,-0.75462,359.0829,8.3357,-39.5548
