t,tRel,x,y,z,alpha,beta,gamma
1396994386430,0,-0.089319,-0.20909,-0.89944,289.1253,13.4439,-1.6461
1396994386525,0.095,-0.05387,-0.25274,-1.0202,288.7593,12.473,-1.9903
1396994386634,0.204,-0.07856,-0.25618,-1.0861,288.6848,11.938,-1.7893
1396994386684,0.254,0.025423,-0.22757,-1.007,288.5468,12.5145,-1.4795
1396994386729,0.299,0.025423,-0.22757,-1.007,288.5468,12.5145,-1.4795
1396994386777,0.347,-0.019378,-0.19136,-0.92599,289.2117,12.9943,-2.0506
1396994386821,0.391,-0.068534,-0.17787,-0.91466,289.9919,13.2028,-2.649
1396994386868,0.438,-0.079936,-0.19061,-0.90029,290.6186,13.2476,-3.32
1396994386913,0.483,-0.063686,-0.24481,-0.98254,291.0753,13.1438,-3.9003
1396994386961,0.531,-0.063686,-0.24481,-0.98254,291.0753,13.1438,-3.9003
1396994387013,0.583,-0.12047,-0.2293,-0.98574,291.4116,13.079,-4.4135
1396994387059,0.629,-0.14088,-0.21925,-0.95006,291.7449,13.799,-5.4172
1396994387136,0.706,-0.15155,-0.22986,-0.87963,292.0829,14.2267,-6.5105
1396994387182,0.752,-0.1383,-0.22351,-0.85051,291.7482,14.716,-6.1186
1396994387232,0.802,-0.15531,-0.17693,-0.79827,291.3971,14.9037,-6.0824
1396994387394,0.964,-0.98216,0.4845,0.26115,291.6495,16.4953,-7.8732
1396994387442,1.012,-0.17303,0.21198,-1.3864,281.9229,1.1504,-12.1257
1396994387487,1.057,-0.31892,0.29081,-1.3542,278.6354,-3.8105,-14.9593
1396994387578,1.148,-0.2043,0.038577,-1.7719,274.3866,-8.0235,-18.0946
1396994387628,1.198,-0.14566,-0.16753,-1.6834,269.3304,-9.0828,-18.438
1396994387675,1.245,-0.59043,-0.19025,-1.7752,265.8228,-8.3702,-18.7084
1396994387725,1.295,-0.95844,-0.094212,-1.6864,263.4128,-5.656,-20.5192
1396994387777,1.347,-1.1484,0.064239,-1.6821,259.8671,-0.81746,-22.2002
1396994387825,1.395,-0.82823,0.34701,-1.3533,255.1672,5.9216,-23.5129
1396994387874,1.444,-0.22613,0.4372,-1.1887,249.0143,13.5152,-23.8939
1396994387924,1.494,0.40697,0.40826,-0.71995,243.0923,22.0789,-22.7977
1396994387968,1.538,0.50826,0.21606,-0.24264,240.1145,27.7769,-22.3448
1396994388021,1.591,0.23171,-0.013946,-0.29455,239.507,30.4304,-24.8846
1396994388071,1.641,0.081867,-0.24348,-0.34183,238.5395,32.323,-25.7693
1396994388152,1.722,-0.092611,-0.43688,-0.59206,235.8728,33.6611,-24.2765
1396994388200,1.77,-0.21482,-0.54209,-0.72275,235.5721,33.2653,-24.2668
1396994388244,1.814,-0.27453,-0.51722,-0.73945,235.1035,33.1965,-23.714
1396994388289,1.859,-0.34855,-0.56907,-0.81841,234.662,32.9283,-23.0702
1396994388337,1.907,-0.3237,-0.55296,-0.84042,234.3095,32.9382,-22.8367
1396994388386,1.956,-0.3237,-0.55296,-0.84042,234.3095,32.9382,-22.8367
1396994388441,2.011,-0.3103,-0.54954,-0.83743,233.8775,32.9623,-22.3133
1396994388486,2.056,-0.32741,-0.51116,-0.73685,233.9497,33.1852,-22.2671
1396994388534,2.104,-0.32741,-0.51116,-0.73685,233.9497,33.1852,-22.2671
1396994388579,2.149,-0.31184,-0.51366,-0.78222,233.8116,33.1533,-22.1054
1396994388626,2.196,-0.29934,-0.52322,-0.75993,233.7082,33.2517,-21.9164
1396994388670,2.24,-0.28853,-0.54694,-0.76381,233.7405,33.2686,-21.9812
