t,tRel,x,y,z,alpha,beta,gamma
1397037494384,0,-0.21603,0.46293,-0.85899,306.3089,-25.2775,-10.0698
1397037494431,0.047,-0.1917,0.4379,-0.87149,306.0344,-25.1065,-9.789
1397037494477,0.093,-0.1589,0.42756,-0.89257,305.8073,-25.0628,-10.1536
1397037494578,0.194,-0.15208,0.41342,-0.87906,305.4684,-24.877,-9.9641
1397037494624,0.24,-0.15996,0.43145,-0.8742,305.4196,-25.1328,-10.0189
1397037494668,0.284,-0.15672,0.4115,-0.91001,305.2324,-25.0428,-10.0266
1397037494713,0.329,-0.17042,0.43341,-0.90712,305.0186,-24.8374,-10.2241
1397037494760,0.376,-0.13767,0.41306,-0.87704,305.0226,-24.7645,-10.2379
1397037494805,0.421,-0.24442,0.42989,-0.86797,304.7672,-24.4525,-9.8023
1397037494853,0.469,-0.24442,0.42989,-0.86797,304.7672,-24.4525,-9.8023
1397037494904,0.52,-0.33912,0.42539,-0.94495,303.9945,-24.1964,-8.3926
1397037494947,0.563,-0.56015,0.51567,-0.88511,301.5816,-22.4508,-5.0019
1397037495106,0.722,-0.48768,0.64025,-0.87451,288.3687,-19.6291,-5.3378
1397037495150,0.766,-0.42059,0.66545,-0.92519,281.7587,-19.21,-7.7534
1397037495195,0.811,-0.35334,0.68758,-1.0175,275.126,-19.1496,-11.9424
1397037495250,0.866,-0.18022,0.67072,-1.0638,267.3845,-18.3945,-15.9461
1397037495294,0.91,0.010265,0.6136,-1.0203,258.8019,-16.0245,-17.3015
1397037495341,0.957,0.19098,0.4755,-0.9298,251.0121,-12.735,-17.3181
1397037495385,1.001,0.16578,0.40049,-0.8945,245.272,-9.776,-16.1887
1397037495431,1.047,0.16578,0.40049,-0.8945,245.272,-9.776,-16.1887
1397037495478,1.094,0.19409,0.26873,-0.87938,240.1598,-6.8003,-12.1881
1397037495572,1.188,0.2191,0.094825,-0.88568,232.4231,0.74013,1.9021
1397037495616,1.232,0.3097,0.04959,-0.84951,227.8859,4.1737,12.3285
1397037495662,1.278,0.44743,-0.0070629,-0.8015,221.3137,6.2865,28.3681
1397037495717,1.333,0.57251,-0.019423,-0.57367,214.0248,6.3106,46.5521
1397037495765,1.381,0.8002,-0.016789,-0.36829,207.0365,3.3898,65.5947
1397037495818,1.434,0.87625,0.013662,-0.25268,201.7509,-0.40623,81.52
1397037495904,1.52,0.94483,0.11031,0.14241,194.4761,-2.9811,90.7001
1397037495958,1.574,0.98506,0.12142,0.13402,192.8824,-3.551,91.9079
1397037496006,1.622,0.98904,0.10726,0.13397,192.1043,-3.3112,91.2106
1397037496050,1.666,0.99635,0.073083,0.075896,192.1645,-3.1169,91.2215
1397037496097,1.713,0.99346,0.086072,0.038247,192.2061,-3.1591,91.267
1397037496145,1.761,0.93883,0.079024,0.034985,192.2112,-2.935,91.2904
1397037496190,1.806,0.96009,0.069971,0.019617,192.3888,-2.7473,90.7162
1397037496238,1.854,0.95475,0.040971,-0.003696,192.4942,-2.7472,90.7851
1397037496284,1.9,0.95475,0.040971,-0.003696,192.4942,-2.7472,90.7851
1397037496329,1.945,0.95651,0.049425,0.011776,192.4298,-2.7592,90.6376
1397037496374,1.99,0.99582,0.051251,0.019767,192.5401,-2.631,90.2622
1397037496419,2.035,0.97695,0.030062,-0.0093972,192.7372,-2.5768,90.5877
1397037496466,2.082,0.99041,0.030661,-0.011253,193.0455,-2.243,89.7701
1397037496518,2.134,0.96841,0.032935,-0.041345,193.2771,-1.9487,89.5415
