t,tRel,x,y,z,alpha,beta,gamma
1397037347195,0,0.17319,0.050159,-1.0659,271.9875,-3.7813,6.3912
1397037347245,0.05,0.12116,0.072978,-1.0797,272.3627,-3.9224,6.6531
1397037347293,0.098,0.12116,0.072978,-1.0797,272.3627,-3.9224,6.6531
1397037347338,0.143,0.039624,0.099404,-0.89744,272.913,-3.2166,6.3021
1397037347409,0.214,0.069746,0.080595,-0.94465,272.615,-3.2079,6.1293
1397037347455,0.26,0.13614,0.059316,-0.92693,271.9739,-3.3691,6.3155
1397037347503,0.308,0.15194,0.026007,-0.94821,271.634,-3.5937,6.5909
1397037347597,0.402,0.2128,-0.07648,-1.2904,271.7057,-2.4679,7.3668
1397037347641,0.446,0.3443,-0.14017,-1.3632,271.0898,3.4601,9.5861
1397037347690,0.495,0.37951,-0.37596,-1.3388,268.8342,10.9546,15.4613
1397037347735,0.54,0.60597,-0.28492,-1.0625,265.1873,19.5593,23.5452
1397037347783,0.588,0.60597,-0.28492,-1.0625,265.1873,19.5593,23.5452
1397037347921,0.726,0.65456,-0.39022,-0.33586,258.9936,40.6733,51.6192
1397037347974,0.779,0.54871,-0.34891,-0.10831,258.4374,45.5248,62.1062
1397037348027,0.832,0.47573,-0.35991,-0.062414,263.1293,49.0465,67.2323
1397037348091,0.896,0.30815,-0.39123,-0.63476,292.3657,52.2175,58.7775
1397037348142,0.947,0.30815,-0.39123,-0.63476,292.3657,52.2175,58.7775
1397037348190,0.995,0.24464,-0.65743,-0.83046,306.1729,54.7673,42.7385
1397037348243,1.048,0.21793,-0.78323,-0.47256,301.8912,56.3945,44.3875
1397037348286,1.091,0.21793,-0.78323,-0.47256,301.8912,56.3945,44.3875
1397037348336,1.141,0.34285,-0.81054,-0.4197,294.0916,59.6387,44.8219
1397037348387,1.192,0.60415,-0.64527,0.085129,268.3773,58.6288,63.8375
1397037348437,1.242,0.60415,-0.64527,0.085129,268.3773,58.6288,63.8375
1397037348481,1.286,0.86818,-0.58668,0.42624,261.7221,55.8559,72.4576
1397037348558,1.363,0.6989,-0.39301,-0.10172,290.1293,51.6986,59.4927
1397037348604,1.409,0.43461,-1.009,-0.49527,305.2656,54.8579,34.2982
1397037348654,1.459,0.32069,-0.69333,-0.5025,302.6137,52.1289,44.1881
1397037348700,1.505,0.43768,-0.77032,-0.50109,300.7293,50.2852,48.7565
1397037348746,1.551,0.42947,-0.69703,-0.30562,300.7088,50.917,45.8897
1397037348793,1.598,0.43058,-0.75117,-0.4537,299.976,49.7464,46.1894
1397037348840,1.645,0.49817,-0.72076,-0.3913,298.6174,48.8414,45.9094
1397037348884,1.689,0.49817,-0.72076,-0.3913,298.6174,48.8414,45.9094
1397037348933,1.738,0.46751,-0.70716,-0.4533,298.5342,47.8558,44.4133
1397037348977,1.782,0.35723,-0.70725,-0.47236,298.6692,46.732,42.1528
1397037349026,1.831,0.35024,-0.66611,-0.52443,298.081,45.3117,40.1312
1397037349071,1.876,0.3899,-0.68142,-0.56966,296.9251,43.7405,38.9733
1397037349120,1.925,0.38562,-0.64471,-0.557,295.3186,41.8814,38.0378
1397037349179,1.984,0.44164,-0.65495,-0.63011,293.5744,39.9636,36.6664
1397037349226,2.031,0.43765,-0.63159,-0.66194,291.7984,37.8776,34.3883
1397037349276,2.081,0.50491,-0.62421,-0.70981,289.276,35.8146,33.7836
1397037349322,2.127,0.48845,-0.6024,-0.74075,287.4687,34.2666,32.3848
