t,tRel,x,y,z,alpha,beta,gamma
1396975306877,0,-0.066529,-0.53639,-0.88125,17.3343,32.9193,-2.2025
1396975306930,0.053,-0.028341,-0.5269,-0.84907,16.9431,32.2968,-2.6963
1396975307061,0.184,-0.0084396,-0.51692,-0.81024,16.8627,31.9398,-3.2466
1396975307108,0.231,-0.051745,-0.50093,-0.8298,17.183,31.3547,-3.8753
1396975307200,0.323,-0.093075,-0.48504,-0.8619,17.5004,31.1,-4.3746
1396975307247,0.37,-0.12077,-0.50206,-0.85148,17.7329,30.9229,-4.9865
1396975307292,0.415,-0.17261,-0.49151,-0.88174,17.8781,30.7498,-5.3627
1396975307342,0.465,-0.31593,-0.45427,-0.91053,18.0312,30.4815,-6.108
1396975307387,0.51,-1.1239,-0.41744,-1.0779,18.1274,29.3944,-6.0513
1396975307434,0.557,-1.2239,-0.10512,-0.92844,15.5869,28.9617,-7.9728
1396975307480,0.603,-1.1646,0.06593,-0.86556,9.9433,28.4492,-9.8511
1396975307527,0.65,-0.69592,0.24983,-1.001,0.90736,28.3444,-10.2796
1396975307572,0.695,-0.17247,0.28994,-0.96277,348.8044,29.2425,-7.629
1396975307627,0.75,0.86456,0.19616,-1.0842,336.4143,29.9772,-7.408
1396975307774,0.897,1.8312,-0.070285,-0.52432,326.1496,29.6302,-6.645
1396975307835,0.958,1.0568,0.27234,-0.58975,335.1584,26.8999,-10.1957
1396975307882,1.005,0.91366,0.50191,-0.72601,345.5038,23.3843,-13.4447
1396975307932,1.055,-0.042572,0.44234,-1.2764,356.7146,18.3244,-11.4774
1396975307985,1.108,-0.5952,0.32337,-1.5085,6.2663,14.1193,-7.9755
1396975308025,1.148,-1.2815,0.19664,-1.9211,13.0555,10.1288,-0.54231
1396975308074,1.197,-1.8698,0.19854,-1.9481,17.1266,6.8859,6.3654
1396975308118,1.241,-1.8587,0.14648,-1.6264,18.2409,5.0824,7.8729
1396975308212,1.335,-0.93293,0.53261,-1.1,8.4829,1.4799,8.2083
1396975308261,1.384,-0.35123,0.64947,-0.95286,359.9,-0.08528,5.0739
1396975308304,1.427,-0.35123,0.64947,-0.95286,359.9,-0.08528,5.0739
1396975308353,1.476,0.19531,0.84457,-1.4434,349.8614,-1.4029,2.7355
1396975308399,1.522,1.6796,0.62893,-1.1633,338.6369,-1.6975,-1.3871
1396975308451,1.574,1.7195,0.03521,-1.3422,331.6365,-2.2171,1.2702
1396975308503,1.626,0.91034,-0.10762,-1.1169,330.8811,-2.1314,-0.85291
1396975308555,1.678,0.30287,-0.020485,-0.86531,330.8534,0.21334,-0.26663
1396975308606,1.729,0.10499,-0.0042497,-0.8752,332.2335,0.91086,0.030503
1396975308653,1.776,-0.060798,-0.011357,-0.91105,333.6477,1.1073,0.27015
1396975308702,1.825,-0.060798,-0.011357,-0.91105,333.6477,1.1073,0.27015
1396975308747,1.87,-0.045625,0.011477,-0.93794,334.5341,0.9979,0.90424
1396975308795,1.918,0.0053121,0.027578,-1.0139,334.8832,0.6961,3.272
1396975308841,1.964,-0.017463,0.015847,-1.046,335.6477,0.24719,3.5849
1396975308886,2.009,-0.0034417,0.03081,-0.98011,336.2772,0.14302,2.8668
1396975308931,2.054,0.008245,0.017283,-1.0004,336.8078,-0.4484,2.8812
1396975308976,2.099,0.008245,0.017283,-1.0004,336.8078,-0.4484,2.8812
1396975309021,2.144,0.060079,0.015981,-0.99524,336.6258,-0.50925,3.5711
1396975309066,2.189,0.051505,0.0077961,-0.99145,336.7829,-0.66402,3.6023
