t,tRel,x,y,z,alpha,beta,gamma
1396974502692,0,0.022161,-0.11685,-0.98053,93.7256,5.0469,-2.4389
1396974502875,0.183,-0.094541,-0.078036,-0.93377,95.5999,4.7347,-1.9334
1396974502923,0.231,-0.094541,-0.078036,-0.93377,95.5999,4.7347,-1.9334
1396974502971,0.279,-0.093179,-0.085084,-1.0237,95.7587,4.4662,-2.2492
1396974503016,0.324,-0.045086,-0.094706,-1.0195,95.5709,4.5192,-2.3283
1396974503071,0.379,-0.045086,-0.094706,-1.0195,95.5709,4.5192,-2.3283
1396974503129,0.437,-0.17605,-0.047495,-1.0511,95.4192,4.5548,-2.1332
1396974503176,0.484,-0.68251,0.040417,-0.86359,94.1757,5.7816,-2.5296
1396974503228,0.536,-0.99564,0.10856,-1.0199,92.9006,5.1967,-5.1517
1396974503278,0.586,-0.99564,0.10856,-1.0199,92.9006,5.1967,-5.1517
1396974503329,0.637,-0.47824,0.30171,-1.1154,80.7141,6.3493,-7.5463
1396974503372,0.68,0.10645,0.30733,-0.91939,71.8792,8.123,-7.3315
1396974503423,0.731,0.60082,0.15324,-0.71874,64.938,8.474,-6.4603
1396974503571,0.879,1.1641,0.14422,-0.37695,51.0777,8.0572,-2.6262
1396974503615,0.923,1.1,0.1879,-0.58305,52.6349,5.0669,-2.2882
1396974503664,0.972,0.82055,0.33019,-0.72245,56.4474,1.785,-0.46476
1396974503729,1.037,0.82055,0.33019,-0.72245,56.4474,1.785,-0.46476
1396974503776,1.084,0.17635,0.43937,-1.3041,70.2504,-6.5562,1.5426
1396974503843,1.151,-0.21373,0.4817,-1.5895,78.7737,-10.3261,3.2624
1396974503893,1.201,-0.51713,0.42641,-1.6583,86.1036,-11.9759,4.816
1396974503937,1.245,-0.83739,0.33734,-1.4558,93.195,-12.5548,4.7687
1396974503985,1.293,-1.1626,0.32183,-1.1786,97.2807,-12.5718,6.8728
1396974504030,1.338,-1.0753,0.2299,-1.1321,97.9552,-13.0688,7.0189
1396974504092,1.4,-0.89453,0.33353,-1.0174,94.6554,-13.2646,6.6988
1396974504140,1.448,-0.78136,0.53759,-0.82072,88.7004,-13.2752,5.8297
1396974504184,1.492,-0.72223,0.79872,-0.72654,80.3453,-13.8753,4.3523
1396974504235,1.543,-0.071751,1.0406,-0.88674,69.1884,-14.4981,1.3653
1396974504281,1.589,0.43889,0.91607,-1.0589,59.6973,-15.0944,-1.8114
1396974504330,1.638,0.77695,0.65891,-1.1196,52.4366,-16.3572,-6.3168
1396974504381,1.689,0.77252,0.36417,-1.1005,46.7042,-16.7178,-8.2815
1396974504426,1.734,0.6264,0.25628,-0.95786,42.6877,-16.2777,-10.1967
1396974504479,1.787,0.54826,0.19849,-0.93248,40.3843,-15.6064,-10.2742
1396974504526,1.834,0.20452,0.28521,-0.89952,39.97,-14.9336,-8.611
1396974504570,1.878,0.0227,0.24391,-0.92112,40.801,-14.8978,-7.3887
1396974504614,1.922,-0.029778,0.23103,-0.95825,41.2186,-15.0469,-6.4517
1396974504662,1.97,-0.029778,0.23103,-0.95825,41.2186,-15.0469,-6.4517
1396974504706,2.014,-0.15359,0.23233,-0.96289,42.2603,-15.5694,-6.7552
1396974504754,2.062,-0.1091,0.22152,-1.0225,42.5442,-16.0492,-6.6916
1396974504800,2.108,-0.12661,0.23519,-1.0014,43.2022,-16.4216,-6.6102
1396974504851,2.159,-0.098132,0.25884,-0.99144,43.8076,-16.0792,-6.5388
1396974504899,2.207,-0.059271,0.28069,-0.91764,44.9177,-16.0181,-6.3972
