t,tRel,x,y,z,alpha,beta,gamma
1396975180358,0,0.067382,-0.045834,-0.96355,11.5251,2.9744,2.9899
1396975180409,0.051,0.053091,-0.050218,-0.97525,11.4089,2.9085,3.0983
1396975180539,0.181,0.071527,-0.061112,-1.0022,11.0053,2.9937,3.3798
1396975180585,0.227,0.066664,-0.059047,-0.9887,10.8733,3.1383,3.4629
1396975180630,0.272,0.066634,-0.060858,-0.97519,10.7427,3.2527,3.6359
1396975180677,0.319,0.063611,-0.049485,-0.96839,10.6526,3.3127,3.6819
1396975180723,0.365,0.066574,-0.058,-0.96841,10.5471,3.3081,3.7223
1396975180769,0.411,0.053136,-0.052134,-0.9849,10.5146,3.2539,3.7426
1396975180816,0.458,0.067546,-0.05161,-0.99449,10.4312,3.2447,3.7471
1396975180863,0.505,0.0092626,-0.066185,-1.0258,10.3665,3.2733,3.6694
1396975180909,0.551,0.020081,-0.088915,-1.0249,10.1077,3.4258,3.4951
1396975180961,0.603,-0.071392,-0.13635,-1.0537,9.9821,3.6635,3.3968
1396975181021,0.663,-0.34182,-0.24867,-1.3119,9.5363,3.4471,3.9467
1396975181065,0.707,-0.59342,-0.17205,-1.521,7.9546,3.7606,5.3301
1396975181109,0.751,-0.52919,-0.15241,-1.5659,4.7241,5.0844,6.6713
1396975181305,0.947,0.11678,0.23923,-1.1873,339.5578,16.5947,19.1136
1396975181356,0.998,0.11678,0.23923,-1.1873,339.5578,16.5947,19.1136
1396975181411,1.053,0.30269,0.23906,-0.82272,320.7375,22.8943,29.9187
1396975181459,1.101,0.30692,0.27662,-0.781,310.9381,24.3464,35.3525
1396975181506,1.148,0.48052,0.44695,-0.46709,299.2833,25.2698,42.8809
1396975181558,1.2,0.71763,0.59747,0.14482,287.3839,25.2839,51.1683
1396975181602,1.244,1.0354,0.25126,0.70503,278.8875,23.5801,58.8576
1396975181653,1.295,1.23,0.12317,0.62554,275.9017,22.1051,59.5971
1396975181700,1.342,1.23,0.12317,0.62554,275.9017,22.1051,59.5971
1396975181745,1.387,1.0691,-0.26793,-0.14817,276.822,21.0233,58.6677
1396975181792,1.434,0.90122,-0.3642,-0.41828,276.836,20.3737,59.7523
1396975181838,1.48,0.96829,-0.3547,-0.41782,276.5738,19.5988,62.7832
1396975181883,1.525,1.2585,-0.37999,-0.42382,274.5426,16.1431,83.9235
1396975181929,1.571,0.65001,-0.28959,0.10226,272.1943,13.3005,100.9506
1396975181973,1.615,0.91153,-0.14537,0.33158,272.115,11.5908,106.0461
1396975182029,1.671,0.79519,-0.19598,0.28618,272.0963,10.2705,109.7724
1396975182076,1.718,0.95373,-0.093419,0.44995,271.8855,10.4974,107.6934
1396975182120,1.762,0.93447,-0.15592,0.3945,271.9968,9.9162,108.368
1396975182198,1.84,0.93447,-0.15592,0.3945,271.9968,9.9162,108.368
1396975182245,1.887,0.99853,-0.17885,0.26436,272.3006,9.8233,107.6432
1396975182290,1.932,0.92955,-0.18188,0.24072,272.6643,10.2452,105.9659
1396975182336,1.978,0.9186,-0.16074,0.28808,272.5631,10.2131,105.4249
1396975182382,2.024,0.9186,-0.16074,0.28808,272.5631,10.2131,105.4249
1396975182429,2.071,0.93601,-0.16325,0.25049,272.7746,10.3513,104.2807
1396975182474,2.116,0.91894,-0.176,0.23293,272.8615,10.3631,104.2128
1396975182518,2.16,0.94013,-0.18034,0.22823,272.9232,10.4381,103.7598
