t,tRel,x,y,z,alpha,beta,gamma
1396968045065,0,0.08673,0.027159,-1.2443,4.1428,1.1756,6.6358
1396968045112,0.047,-0.10237,-0.00025438,-1.1442,7.5695,0.065053,8.5526
1396968045236,0.171,0.083573,0.045595,-0.94761,8.066,0.072997,6.428
1396968045291,0.226,0.053361,0.0023194,-0.95087,8.653,0.024204,5.0387
1396968045339,0.274,0.022924,0.0091429,-1.0535,8.5102,-0.011602,4.3457
1396968045385,0.32,0.013467,-0.0073771,-1.0401,8.2494,0.06376,3.6128
1396968045434,0.369,0.013467,-0.0073771,-1.0401,8.2494,0.06376,3.6128
1396968045481,0.416,0.070075,-0.019827,-0.99243,7.9236,0.3854,3.248
1396968045571,0.506,0.073921,-0.022715,-0.98756,7.3609,0.97215,3.6517
1396968045618,0.553,0.10793,0.0029778,-0.90993,7.0165,1.1743,3.8658
1396968045692,0.627,0.015862,0.017208,-0.97618,7.4059,0.85167,3.6201
1396968045739,0.674,0.1737,-0.033444,-0.93673,7.0098,0.5589,3.6624
1396968045795,0.73,0.12926,-0.058164,-1.0531,7.1405,0.088866,4.8519
1396968045945,0.88,0.11932,0.019468,-0.92913,7.8017,0.22353,4.1505
1396968045984,0.919,-0.24811,0.13409,-1.0586,10.4751,-1.013,4.2135
1396968046031,0.966,-0.24811,0.13409,-1.0586,10.4751,-1.013,4.2135
1396968046076,1.011,0.16939,-0.017014,-0.85648,9.463,-0.60964,1.8897
1396968046127,1.062,0.33368,0.013078,-0.72676,7.9264,-0.10659,3.6651
1396968046174,1.109,0.11205,-0.067965,-1.0378,7.6262,-0.43408,3.9819
1396968046220,1.155,-0.039863,0.040851,-1.0277,7.641,0.072986,1.372
1396968046266,1.201,-0.056458,0.0071228,-1.1178,7.607,0.43535,0.048444
1396968046312,1.247,-0.027982,0.10312,-1.0631,8.1905,1.2173,0.61047
1396968046359,1.294,-0.34432,0.093987,-1.1444,9.5306,1.4663,2.4485
1396968046406,1.341,-0.23643,0.34584,-0.9707,13.9547,2.2039,-0.47771
1396968046450,1.385,-1.0261,0.43046,-1.0353,18.5845,0.68114,-2.4845
1396968046494,1.429,-1.2431,0.85675,-0.98089,18.1246,0.61108,-1.4608
1396968046542,1.477,-1.1664,0.93779,-1.2343,8.7737,-0.17171,0.33596
1396968046592,1.527,-0.23282,1.2406,-1.0329,352.4569,0.034035,-0.95472
1396968046638,1.573,0.082435,1.2628,-1.5228,333.2296,1.5952,-1.6764
1396968046717,1.652,1.1996,1.4929,-0.88563,308.2233,8.1907,2.1889
1396968046767,1.702,1.9516,0.82373,0.058778,281.5322,11.707,15.8114
1396968046811,1.746,1.9363,0.43947,-0.089678,276.5664,9.0746,9.6506
1396968046859,1.794,0.74518,-0.045774,-1.0211,277.6902,5.7585,10.3503
1396968046903,1.838,0.43697,-0.089394,-0.84442,276.9052,5.5519,13.5346
1396968046955,1.89,0.35295,-0.072215,-1.0246,275.6436,4.3018,17.9631
1396968047000,1.935,0.4607,-0.094676,-1.0308,275.3234,3.3488,17.8334
1396968047046,1.981,0.44505,-0.097998,-1.2126,275.3596,2.847,18.4869
1396968047091,2.026,0.34415,-0.070375,-1.2673,275.7831,3.0701,18.3213
1396968047137,2.072,0.39932,-0.075687,-1.1046,276.3345,4.1995,16.7123
1396968047184,2.119,0.30713,-0.099973,-1.0096,276.6844,5.8294,17.0241
1396968047235,2.17,0.30713,-0.099973,-1.0096,276.6844,5.8294,17.0241
