t,tRel,x,y,z,alpha,beta,gamma
1396970860399,0,0.10886,-0.051775,-1.001,1.3111,2.0648,8.5498
1396970860447,0.048,0.10681,-0.034043,-1.0251,1.2335,4.5103,5.2923
1396970860559,0.16,0.05167,-0.11169,-0.92232,0.94609,7.291,3.8824
1396970860605,0.206,0.059466,-0.1296,-0.90206,1.0966,7.9119,3.0436
1396970860654,0.255,0.036571,-0.12091,-0.96982,1.3068,7.8023,3.1564
1396970860698,0.299,0.063416,-0.12432,-0.95228,1.4776,7.6826,3.0264
1396970860744,0.345,0.048976,-0.11284,-0.97359,1.7434,7.502,3.0624
1396970860790,0.391,0.026097,-0.118,-1.0047,1.9379,7.2779,2.7667
1396970860837,0.438,0.043305,-0.12757,-0.95339,1.9849,7.2867,2.7108
1396970860883,0.484,0.040357,-0.11542,-0.97365,2.0502,7.1088,2.6423
1396970860938,0.539,0.038577,-0.11465,-1.0152,2.0868,6.9742,2.3643
1396970860993,0.594,0.020366,-0.12342,-0.99508,2.1519,7.1615,1.2953
1396970861041,0.642,0.020201,-0.12501,-0.93805,2.2278,7.4972,0.12771
1396970861089,0.69,1.2382,0.48704,-0.16254,0.6369,3.3495,18.3849
1396970861152,0.753,1.2382,0.48704,-0.16254,0.6369,3.3495,18.3849
1396970861311,0.912,0.90211,0.03105,-0.014694,6.3048,-10.1402,112.6426
1396970861359,0.96,0.90211,0.03105,-0.014694,6.3048,-10.1402,112.6426
1396970861431,1.032,1.6758,-0.14581,-0.88125,357.6906,-0.75385,55.6803
1396970861479,1.08,0.09695,-0.21816,-0.067157,6.5349,17.7209,-34.9699
1396970861524,1.125,-0.34429,-0.21696,-0.97743,3.2962,14.5354,-22.1102
1396970861571,1.172,-0.46735,-0.25452,-1.0731,3.6989,11.8463,-27.135
1396970861616,1.217,-0.46735,-0.25452,-1.0731,3.6989,11.8463,-27.135
1396970861661,1.262,0.10069,-0.044906,-0.60672,2.5713,11.6301,-18.2054
1396970861711,1.312,0.77625,-0.094975,-0.96406,355.9567,7.5811,40.0538
1396970861761,1.362,0.81377,-0.14582,-1.3893,352.7536,-13.7392,109.4061
1396970861807,1.408,1.9474,0.70223,0.83625,339.1148,-19.1546,102.3014
1396970861853,1.454,0.63895,0.47645,0.8184,335.1385,-17.0496,104.0578
1396970861899,1.5,0.76522,0.35597,0.21953,341.3105,-15.574,106.2791
1396970861973,1.574,1.9653,-0.14983,-0.75766,352.5053,6.6002,41.1655
1396970862021,1.622,-1.0018,0.27877,0.21772,7.8727,16.5685,-25.0983
1396970862068,1.669,-0.16701,-0.21139,-0.072664,5.6835,17.3127,-29.0499
1396970862115,1.716,-0.16701,-0.21139,-0.072664,5.6835,17.3127,-29.0499
1396970862160,1.761,-0.32606,-0.33299,-1.431,2.7333,11.751,-20.0201
1396970862205,1.806,-0.28075,-0.15574,-0.95167,2.8014,10.8014,-23.0973
1396970862253,1.854,-0.31568,-0.12942,-0.92666,2.6207,10.0934,-20.4589
1396970862297,1.898,-0.34049,-0.19398,-1.0411,2.7885,8.9576,-19.1695
1396970862346,1.947,-0.31704,-0.16245,-0.98575,2.8336,8.5818,-17.6456
1396970862391,1.992,-0.32368,-0.17343,-0.96748,2.8007,8.3492,-16.8524
1396970862436,2.037,-0.24922,-0.14525,-0.94176,2.5227,8.2962,-15.3536
1396970862482,2.083,-0.22139,-0.14138,-0.95705,2.2972,8.1067,-14.3808
1396970862528,2.129,-0.21302,-0.12827,-0.91731,2.2297,8.0861,-13.8418
