t,tRel,x,y,z,alpha,beta,gamma
1396970856390,0,-0.032531,-0.1182,-0.96928,353.6035,7.5085,-1.4862
1396970856436,0.046,-0.050323,-0.15984,-0.96183,353.9531,7.3245,-2.2166
1396970856578,0.188,-0.044008,-0.11154,-1.0061,353.6913,7.0675,-2.5154
1396970856630,0.24,-0.01248,-0.11393,-0.94979,353.3523,7.2757,-2.2476
1396970856675,0.285,-0.014275,-0.12884,-0.94118,353.5875,7.3454,-2.4199
1396970856723,0.333,-0.048034,-0.11483,-0.93844,353.9945,7.1874,-2.8416
1396970856767,0.377,-0.048034,-0.11483,-0.93844,353.9945,7.1874,-2.8416
1396970856811,0.421,-0.085503,-0.10739,-0.95412,354.1777,6.9868,-2.9342
1396970856860,0.47,0.012914,-0.080744,-0.92246,354.4015,6.2969,-2.5584
1396970856911,0.521,0.012914,-0.080744,-0.92246,354.4015,6.2969,-2.5584
1396970856997,0.607,1.3207,0.065945,-0.99382,359.5314,-18.316,97.5238
1396970857046,0.656,1.0523,0.33703,-0.031888,354.7167,-17.4954,100.4541
1396970857098,0.708,0.66456,0.31089,0.61497,349.471,-14.1117,94.7633
1396970857144,0.754,0.81983,0.29205,-0.10892,350.94,-15.3347,98.3361
1396970857301,0.911,0.34331,0.057955,-0.88018,354.9206,-0.30602,18.9115
1396970857388,0.998,0.098417,-0.066424,-0.99048,354.7184,3.5742,-1.5055
1396970857449,1.059,0.093538,-0.0763,-0.93256,355.6076,4.2161,-4.682
1396970857508,1.118,0.47345,0.093434,-0.60575,356.4714,3.3276,3.6464
1396970857564,1.174,1.7411,0.46793,-0.64652,356.7944,-6.3468,51.3579
1396970857615,1.225,1.7105,-0.41122,-1.7248,5.9844,-17.4005,111.8719
1396970857662,1.272,1.1232,0.39199,0.65103,355.8063,-11.4553,92.9733
1396970857708,1.318,0.6183,0.26764,0.52654,352.3027,-11.8819,99.4562
1396970857754,1.364,0.88196,0.14712,-0.12068,354.9712,-12.7148,101.2775
1396970857808,1.418,1.0119,0.16273,-0.2667,354.9623,-6.5068,73.0794
1396970857854,1.464,0.4436,0.14266,-0.45982,1.4242,2.5885,24.4665
1396970857899,1.509,-0.00064344,0.051505,-0.75485,3.1093,2.8677,-4.7403
1396970857973,1.583,0.056713,0.029688,-0.89373,1.5612,2.5379,-1.2593
1396970858017,1.627,0.08254,-0.033025,-0.94792,1.6608,1.325,-1.9713
1396970858061,1.671,0.08254,-0.033025,-0.94792,1.6608,1.325,-1.9713
1396970858108,1.718,-0.017283,-0.076031,-1.0753,1.9492,0.36517,1.7863
1396970858152,1.762,0.016385,-0.0038457,-1.0642,2.0821,-0.21886,2.9546
1396970858196,1.806,0.049889,0.003726,-1.063,1.6791,-0.33565,4.8704
1396970858243,1.853,0.049755,0.0066888,-1.0321,1.307,0.19994,4.5185
1396970858289,1.899,0.093524,0.0098013,-0.93127,0.90016,0.74536,4.5679
1396970858335,1.945,0.08257,-0.021997,-0.98943,0.74996,0.70353,5.4847
1396970858381,1.991,0.11579,-0.0085144,-0.92829,0.58173,0.9875,5.8459
1396970858432,2.042,0.12724,0.00047884,-0.93688,0.39547,0.92766,6.8946
1396970858480,2.09,0.13895,-0.0074669,-0.96968,0.20511,0.85179,7.2719
1396970858522,2.132,0.16313,-0.023074,-0.97251,0.082862,0.80249,7.2463
1396970858569,2.179,0.16313,-0.023074,-0.97251,0.082862,0.80249,7.2463
1396970858617,2.227,0.14596,-0.023673,-0.99677,0.037515,0.70999,7.406
