t,tRel,x,y,z,alpha,beta,gamma
1396973029301,0,-0.042437,-0.34273,-0.98182,267.7143,22.2253,0.09637
1396973029349,0.048,0.070449,-0.54871,-0.76831,263.9628,32.6445,-2.751
1396973029471,0.17,-0.032337,-0.51278,-0.85581,263.9859,35.7518,-2.3724
1396973029518,0.217,-0.023762,-0.53504,-0.76596,263.5597,38.735,-2.9848
1396973029565,0.264,0.0096367,-0.60702,-0.75733,263.5724,41.083,-3.2807
1396973029614,0.313,-0.025543,-0.67105,-0.63506,264.4182,43.6999,-4.9721
1396973029659,0.358,-0.087628,-0.70032,-0.62688,265.1809,45.2574,-6.4102
1396973029707,0.406,-0.089379,-0.69773,-0.68583,265.3204,45.8104,-6.1349
1396973029753,0.452,-0.054872,-0.6967,-0.67401,264.899,46.1691,-5.4788
1396973029800,0.499,-0.024855,-0.69969,-0.74534,263.9742,46.0825,-4.8547
1396973029880,0.579,-0.026486,-0.73598,-0.70396,263.1266,46.5718,-4.5753
1396973029936,0.635,0.13825,-0.77427,-0.77167,262.901,46.7966,-2.8716
1396973029985,0.684,0.28273,-0.81549,-0.78349,262.3506,46.9831,-1.2017
1396973030031,0.73,0.38841,-0.82386,-0.78766,262.8072,48.2419,1.9229
1396973030186,0.885,0.37359,-0.77681,-0.81755,264.3728,50.5522,3.4968
1396973030243,0.942,-0.20773,-0.51103,-0.6549,280.5437,61.4185,7.3546
1396973030290,0.989,-1.267,-1.5362,0.10362,285.4438,64.3062,11.749
1396973030346,1.045,-0.54995,-0.66782,-0.25566,281.3574,66.8964,9.8915
1396973030396,1.095,0.72027,-0.80201,0.047555,272.878,67.6656,13.6559
1396973030449,1.148,0.72027,-0.80201,0.047555,272.878,67.6656,13.6559
1396973030494,1.193,0.26498,-0.67069,-0.56557,291.1296,66.2572,-1.5247
1396973030545,1.244,0.26498,-0.67069,-0.56557,291.1296,66.2572,-1.5247
1396973030589,1.288,-0.35207,-0.99368,-0.36102,285.9186,65.4433,5.9812
1396973030636,1.335,-0.26637,-0.65356,-0.43549,281.0278,65.1316,6.9285
1396973030686,1.385,-0.24132,-0.7188,-0.24521,277.6288,63.8689,8.2224
1396973030737,1.436,0.046103,-0.6213,-0.42953,267.0182,56.5536,11.6489
1396973030784,1.483,0.046103,-0.6213,-0.42953,267.0182,56.5536,11.6489
1396973030834,1.533,0.21801,-0.59261,-0.55107,260.9912,50.0172,13.3341
1396973030924,1.623,0.2742,-0.36723,-0.88035,251.3648,26.9738,8.5582
1396973030980,1.679,0.2742,-0.36723,-0.88035,251.3648,26.9738,8.5582
1396973031028,1.727,0.067008,-0.15766,-1.0471,248.8943,13.1973,3.5318
1396973031074,1.773,0.10639,-0.084096,-1.2998,247.6788,8.7792,0.81868
1396973031126,1.825,0.09285,-0.093703,-1.2332,247.7207,7.5264,-0.08963
1396973031176,1.875,0.020485,-0.16091,-1.1846,248.8635,7.3819,0.1749
1396973031227,1.926,-0.008245,-0.18323,-1.1192,250.152,8.7468,-0.3081
1396973031283,1.982,-0.045639,-0.22012,-1.0065,251.5344,10.6158,-0.50762
1396973031330,2.029,-0.0517,-0.2122,-0.95431,252.5813,12.2299,-1.0483
1396973031375,2.074,-0.042093,-0.2198,-0.92624,253.3657,13.6153,-1.8901
1396973031423,2.122,-0.060364,-0.21742,-0.92344,253.9979,14.4922,-2.6136
1396973031470,2.169,-0.060244,-0.22776,-0.92736,254.5336,15.0784,-2.8985
1396973031518,2.217,-0.076315,-0.24886,-0.92367,254.9799,15.4491,-3.6807
