t,tRel,x,y,z,alpha,beta,gamma
1396994370484,0,-0.0084845,-0.37685,-0.69761,285.6846,20.5141,-1.0596
1396994370529,0.045,-0.0062848,-0.31372,-0.98533,284.5032,16.6108,0.70887
1396994370599,0.115,-0.039893,-0.11847,-1.0621,283.2473,8.3089,0.78598
1396994370644,0.16,0.13862,-0.049321,-0.73405,281.9868,3.5127,1.835
1396994370693,0.209,-0.016146,-0.030272,-1.2791,281.5643,-2.6256,3.7373
1396994370738,0.254,0.05978,0.17394,-0.86705,282.3473,-6.2848,1.1088
1396994370850,0.366,0.034132,0.18711,-0.98699,283.0558,-11.7526,0.76585
1396994370897,0.413,0.010475,0.17985,-1.0606,283.1824,-12.825,0.69677
1396994370943,0.459,0.013093,0.23317,-0.87679,283.6227,-12.5266,-0.30526
1396994371018,0.534,-0.043545,0.1973,-1.0338,283.7533,-11.8676,-0.78227
1396994371070,0.586,0.018869,0.16893,-0.95431,283.7874,-10.4116,-1.1113
1396994371156,0.672,-0.010624,0.085039,-1.0292,283.6638,-6.8991,0.16477
1396994371211,0.727,0.011612,0.073158,-1.0446,283.4079,-5.5578,0.25778
1396994371254,0.77,0.037559,0.061426,-1.0126,283.2795,-4.3512,0.36416
1396994371304,0.82,0.055411,0.021443,-1.0503,283.3504,-3.3638,0.53735
1396994371351,0.867,-0.0053421,0.025274,-0.97047,283.5695,-2.0496,0.40173
1396994371399,0.915,0.054708,-0.01022,-1.0243,283.6021,-1.1096,0.53126
1396994371551,1.067,-0.060065,-0.056653,-0.97598,285.5607,2.9304,-1.0501
1396994371596,1.112,-0.17163,0.0021997,-0.8228,286.7349,4.6055,-2.2858
1396994371641,1.157,-0.22754,0.010385,-0.78251,287.2364,5.5497,-2.6806
1396994371691,1.207,-0.22754,0.010385,-0.78251,287.2364,5.5497,-2.6806
1396994371735,1.251,-0.90746,0.30643,-0.50929,287.8191,6.0972,-4.8807
1396994371783,1.299,-0.90746,0.30643,-0.50929,287.8191,6.0972,-4.8807
1396994371828,1.344,-0.60537,0.78231,-0.60023,281.1513,0.86316,-8.1953
1396994371876,1.392,-0.60537,0.78231,-0.60023,281.1513,0.86316,-8.1953
1396994371941,1.457,-0.045984,0.71081,-1.1594,275.5531,-4.6417,-10.5143
1396994371988,1.504,0.18389,-0.29434,-1.937,264.2795,-14.4648,-17.3493
1396994372034,1.55,0.18389,-0.29434,-1.937,264.2795,-14.4648,-17.3493
1396994372079,1.595,-0.52849,-0.19811,-1.9015,261.8338,-15.1261,-19.271
1396994372147,1.663,-1.084,0.32883,-1.4333,253.2582,-1.6499,-23.5813
1396994372201,1.717,-0.74074,0.51216,-1.3898,248.8452,5.5694,-25.3381
1396994372251,1.767,-0.053406,0.46281,-0.97875,244.0217,14.7415,-26.3411
1396994372304,1.82,0.33758,0.35235,-0.45774,239.6806,23.4584,-25.0671
1396994372351,1.867,0.51426,0.099045,-0.20729,238.5278,28.0252,-27.7642
1396994372396,1.912,0.17256,-0.09306,-0.12998,238.4737,30.3282,-29.7803
1396994372442,1.958,0.10036,-0.29776,-0.23851,237.6949,31.7269,-29.8202
1396994372505,2.021,0.10036,-0.29776,-0.23851,237.6949,31.7269,-29.8202
1396994372554,2.07,-0.31586,-0.52623,-0.69626,237.1452,30.7762,-29.9674
1396994372599,2.115,-0.4429,-0.5552,-0.77449,237.2459,29.9236,-30.1799
1396994372644,2.16,-0.47149,-0.55203,-0.84812,237.2196,29.3208,-30.3058
1396994372690,2.206,-0.42934,-0.54191,-0.85844,237.1532,29.1823,-30.1621
