t,tRel,x,y,z,alpha,beta,gamma
1396974281442,0,0.14515,0.053914,-1.0187,117.4791,-5.726,9.4724
1396974281488,0.046,0.15039,0.086805,-0.97312,117.2934,-5.536,9.205
1396974281619,0.177,0.17339,0.088122,-0.96621,116.7184,-5.082,9.1333
1396974281670,0.228,0.18389,0.087912,-0.95069,116.6646,-5.0092,9.3528
1396974281715,0.273,0.17424,0.094691,-0.95749,116.5786,-4.9975,9.5475
1396974281776,0.334,0.14459,0.085144,-0.95867,116.582,-4.945,9.7154
1396974281821,0.379,0.15519,0.087598,-0.97793,116.5635,-4.9481,9.5739
1396974281866,0.424,0.15519,0.087598,-0.97793,116.5635,-4.9481,9.5739
1396974281917,0.475,0.13702,0.076899,-0.96165,116.476,-4.7814,9.4005
1396974281961,0.519,0.15631,0.074445,-0.97893,116.4066,-4.7464,9.2701
1396974282012,0.57,0.15631,0.074445,-0.97893,116.4066,-4.7464,9.2701
1396974282075,0.633,0.51294,-0.44339,-1.4001,116.3016,-3.4203,10.4358
1396974282124,0.682,0.78011,-0.59623,-1.5652,117.7999,1.808,13.2699
1396974282174,0.732,0.78011,-0.59623,-1.5652,117.7999,1.808,13.2699
1396974282323,0.881,1.0178,-0.49719,-1.5092,123.4407,23.051,24.3089
1396974282374,0.932,0.47407,-0.067277,-0.53582,136.2025,65.0048,37.1869
1396974282426,0.984,0.21822,-0.11943,-0.48738,146.7228,76.3709,34.1136
1396974282482,1.04,-0.069192,-0.068624,-0.2329,155.9621,85.1093,32.2749
1396974282529,1.087,-0.12116,-0.35871,-0.086505,302.1271,87.4579,-101.2156
1396974282576,1.134,-0.049904,-0.70171,-0.15021,347.1883,86.7148,-144.3238
1396974282623,1.181,-0.16593,-1.0296,-0.21985,304.8299,85.6819,-102.7059
1396974282669,1.227,-0.16593,-1.0296,-0.21985,304.8299,85.6819,-102.7059
1396974282721,1.279,-0.12716,-0.91096,0.11232,321.2323,86.6822,-119.4626
1396974282778,1.336,0.38568,-0.8701,0.44044,311.5473,87.9878,-108.6474
1396974282821,1.379,-1.5536,-1.5158,1.0239,335.5698,86.748,-133.1201
1396974282872,1.43,-0.15009,-0.74977,-0.16649,19.888,87.017,-176.8411
1396974282924,1.482,-0.25606,-0.7115,-0.16991,34.3662,88.6041,166.0673
1396974282973,1.531,-0.25606,-0.7115,-0.16991,34.3662,88.6041,166.0673
1396974283018,1.576,-0.23049,-0.67575,-0.19665,119.3975,87.5713,76.5623
1396974283075,1.633,-0.083498,-0.45303,-0.40264,135.4452,75.4416,47.1935
1396974283122,1.68,0.21213,-0.2828,-0.41945,130.1195,65.8533,43.5331
1396974283168,1.726,0.21213,-0.2828,-0.41945,130.1195,65.8533,43.5331
1396974283215,1.773,0.4323,-0.3133,-0.70422,126.1426,54.7125,38.0527
1396974283259,1.817,0.52071,-0.049021,-0.76546,124.8785,43.6036,28.4728
1396974283311,1.869,0.64437,-0.072155,-1.2006,123.7839,29.8548,19.5451
1396974283371,1.929,0.65444,-0.11135,-1.4964,124.0808,16.3722,10.7717
1396974283415,1.973,0.42949,0.02891,-1.564,124.6048,5.7585,5.6714
1396974283472,2.03,0.28724,-0.41768,-1.73,128.3772,-12.9694,-2.9317
1396974283517,2.075,0.28724,-0.41768,-1.73,128.3772,-12.9694,-2.9317
1396974283565,2.123,0.16197,-0.30601,-1.3853,128.4824,-15.8221,-3.0933
1396974283615,2.173,0.015443,0.0026037,-1.0883,126.3354,-14.6154,0.95689
