t,tRel,x,y,z,alpha,beta,gamma
1396994677218,0,-0.063386,-0.28855,-0.92569,294.4727,17.6038,-2.7856
1396994677267,0.049,-0.063386,-0.28855,-0.92569,294.4727,17.6038,-2.7856
1396994677403,0.185,-0.030466,-0.30085,-0.96997,293.2505,17.5016,-3.3135
1396994677448,0.23,-0.021817,-0.30754,-0.9506,293.2064,17.5558,-3.3886
1396994677495,0.277,-0.040148,-0.30786,-0.92657,293.2702,17.7536,-3.351
1396994677539,0.321,-0.057491,-0.30638,-0.90832,293.4251,17.993,-3.3334
1396994677588,0.37,-0.040297,-0.30489,-0.89272,293.4449,18.1049,-3.2117
1396994677633,0.415,-0.0075268,-0.3059,-0.92732,293.5725,18.0843,-3.3717
1396994677680,0.462,-0.0075268,-0.3059,-0.92732,293.5725,18.0843,-3.3717
1396994677730,0.512,-0.0019004,-0.29848,-0.90987,293.8312,18.1896,-3.4675
1396994677779,0.561,0.0056862,-0.2866,-0.93103,294.4426,18.276,-3.3484
1396994677827,0.609,-0.035808,-0.27045,-0.91191,296.099,18.3601,-3.6173
1396994677872,0.654,-0.22025,-0.18956,-0.8509,298.5537,18.5776,-3.7013
1396994677921,0.703,-0.58067,-0.18842,-0.98559,301.485,17.6846,-5.8317
1396994677966,0.748,-1.5265,-0.018301,-0.85466,303.8729,17.4376,-7.4501
1396994678150,0.932,0.81337,0.10811,-0.97656,268.0981,18.3882,-7.4318
1396994678196,0.978,1.4957,-0.15781,-1.2168,259.6532,16.9821,-8.0899
1396994678262,1.044,1.816,-0.45286,-1.273,256.731,15.9587,-7.692
1396994678321,1.103,1.2539,-0.29594,-1.0575,260.0314,16.2759,-6.9515
1396994678385,1.167,0.95286,0.023957,-0.80011,266.4614,17.2241,-6.658
1396994678432,1.214,0.10418,0.28717,-1.0258,286.4321,15.0602,-7.7566
1396994678481,1.263,0.10418,0.28717,-1.0258,286.4321,15.0602,-7.7566
1396994678528,1.31,-0.74734,0.23165,-1.3416,297.2469,13.2414,-6.312
1396994678577,1.359,-1.1757,0.21992,-1.212,305.532,12.6846,-4.7649
1396994678622,1.404,-1.586,0.26044,-1.2135,310.9904,12.0041,-2.8335
1396994678669,1.451,-1.64,0.23451,-1.0612,312.5378,11.3247,-2.0237
1396994678713,1.495,-1.4505,0.23875,-0.91888,310.4463,10.3429,-2.1069
1396994678762,1.544,-1.1906,0.51023,-0.9046,304.5733,9.4248,-4.6237
1396994678805,1.587,-0.48834,0.59333,-1.0854,293.5679,8.0033,-4.7965
1396994678857,1.639,0.25121,0.60697,-1.2932,281.6576,5.9211,-8.8095
1396994678908,1.69,0.81561,0.31533,-1.4715,270.6641,4.1181,-11.0236
1396994678955,1.737,0.93283,-0.074714,-1.3496,263.1304,3.1347,-12.9288
1396994679001,1.783,0.91053,-0.19311,-1.1753,258.6809,3.5838,-12.2185
1396994679047,1.829,0.42098,-0.21657,-1.0818,258.1687,4.1422,-11.0399
1396994679097,1.879,0.049814,-0.18223,-0.99123,259.5334,4.5541,-10.8759
1396994679166,1.948,-0.10385,-0.10862,-0.91559,260.0876,5.62,-8.5902
1396994679215,1.997,-0.10898,-0.08863,-0.88364,260.2288,5.748,-7.2761
1396994679266,2.048,-0.10898,-0.08863,-0.88364,260.2288,5.748,-7.2761
1396994679316,2.098,-0.13674,-0.078829,-0.93402,261.5347,5.2556,-7.2294
1396994679365,2.147,-0.20077,-0.081283,-1.0069,262.011,4.7824,-7.3121
1396994679413,2.195,-0.20077,-0.081283,-1.0069,262.011,4.7824,-7.3121
