t,tRel,x,y,z,alpha,beta,gamma
1396968041068,0,0.1188,0.0022745,-0.99684,13.4895,1.6247,7.5394
1396968041154,0.086,0.1188,0.0022745,-0.99684,13.4895,1.6247,7.5394
1396968041200,0.132,0.088331,-0.024002,-0.9865,15.0588,1.924,5.0193
1396968041244,0.176,0.088331,-0.024002,-0.9865,15.0588,1.924,5.0193
1396968041293,0.225,0.088331,-0.024002,-0.9865,15.0588,1.924,5.0193
1396968041400,0.332,0.088331,-0.024002,-0.9865,15.0588,1.924,5.0193
1396968041452,0.384,0.041135,-0.099509,-0.97065,15.0402,5.273,2.6174
1396968041503,0.435,0.060229,-0.081403,-0.99754,14.8191,4.9422,2.9682
1396968041550,0.482,0.047989,-0.096172,-1.0218,14.8844,4.5765,2.9037
1396968041596,0.528,0.042961,-0.088361,-0.98029,14.827,4.4764,3.0385
1396968041641,0.573,0.042886,-0.075328,-0.99859,14.7437,4.3975,3.0884
1396968041709,0.641,0.077153,-0.067531,-0.94809,14.6172,4.3701,3.3435
1396968041755,0.687,0.091459,-0.066828,-0.91804,14.7161,4.161,3.726
1396968041806,0.738,0.10874,-0.070973,-0.90829,14.9602,3.6719,4.3184
1396968041850,0.782,0.11328,-0.038427,-0.93326,15.1656,3.245,4.613
1396968041901,0.833,0.14359,0.0018555,-0.95225,15.6488,2.4757,5.029
1396968041946,0.878,0.051954,0.044442,-0.96135,17.5609,1.4444,3.5498
1396968041991,0.923,-0.048572,0.095963,-0.91153,19.8294,0.051401,1.6044
1396968042144,1.076,-0.66348,0.29166,-1.0838,19.5406,-2.8738,2.3301
1396968042190,1.122,-0.61244,0.38734,-1.1643,15.791,-3.358,1.229
1396968042239,1.171,-0.58492,0.50916,-1.1897,10.1403,-3.4865,0.91156
1396968042292,1.224,-0.66667,0.61507,-1.214,2.8688,-3.4187,-0.18965
1396968042359,1.291,-0.89124,0.79393,-1.2456,354.17,-3.0201,-2.5121
1396968042400,1.332,-0.52117,1.0108,-1.2782,339.909,-0.79415,-3.5034
1396968042452,1.384,0.25729,1.2531,-1.2578,324.2776,1.9947,-6.9843
1396968042543,1.475,1.8923,-0.00055366,-0.67732,303.4142,3.1837,-13.0068
1396968042587,1.519,0.54971,0.025932,-0.79107,301.922,2.7546,-11.8609
1396968042639,1.571,0.54971,0.025932,-0.79107,301.922,2.7546,-11.8609
1396968042717,1.649,0.080355,-0.09707,-1.2226,292.7255,2.1424,-4.8352
1396968042768,1.7,0.32162,-0.090336,-1.0674,287.4908,2.148,0.53702
1396968042816,1.748,0.19435,-0.084007,-1.2055,285.2059,1.6229,1.8709
1396968042864,1.796,0.096486,0.02252,-0.99789,284.207,1.965,0.10879
1396968042909,1.841,0.16652,-0.09065,-1.1776,283.5668,1.5269,-0.67002
1396968042956,1.888,-0.032651,-0.063641,-1.1102,284.2079,1.5304,-2.3079
1396968042999,1.931,-0.11721,-0.11069,-1.2124,284.5666,1.6556,-2.9393
1396968043046,1.978,0.13639,-0.073203,-0.84143,285.5364,4.5997,2.5146
1396968043091,2.023,0.13639,-0.073203,-0.84143,285.5364,4.5997,2.5146
1396968043143,2.075,0.60009,-0.11555,-1.3025,282.262,4.8955,34.4092
1396968043190,2.122,-0.92023,0.33061,0.33342,271.2226,5.4975,113.3118
1396968043239,2.171,0.49147,0.20568,0.21433,270.646,2.6993,101.7134
1396968043287,2.219,0.49147,0.20568,0.21433,270.646,2.6993,101.7134
