t,tRel,x,y,z,alpha,beta,gamma
1397037482387,0,-0.060409,0.39843,-0.97035,318.3675,-25.014,-2.171
1397037482431,0.044,-0.052194,0.42279,-0.92672,317.601,-24.7581,-3.0362
1397037482478,0.091,-0.017612,0.4136,-0.9014,316.5519,-24.1614,-2.713
1397037482585,0.198,-0.031678,0.39504,-0.94119,315.8611,-23.9422,-1.6734
1397037482630,0.243,-0.0097564,0.40024,-0.9101,315.6119,-23.6782,-1.3093
1397037482677,0.29,-0.051909,0.39566,-0.92006,315.6473,-23.6193,-1.4007
1397037482722,0.335,-0.050967,0.39474,-0.90941,315.3084,-23.3803,-1.8319
1397037482771,0.384,-0.036736,0.40936,-0.9112,315.0342,-23.4005,-2.0614
1397037482835,0.448,-0.031768,0.3887,-0.89965,314.6775,-23.4608,-1.902
1397037482889,0.502,-0.093673,0.42965,-0.8912,314.3873,-23.4702,-2.2046
1397037482935,0.548,-0.070419,0.40941,-0.88627,313.6566,-23.3851,-1.9528
1397037483081,0.694,-0.098207,0.40914,-0.90001,312.7219,-23.27,-1.4789
1397037483132,0.745,-0.32772,0.49943,-0.87501,308.7725,-22.2716,-0.15147
1397037483182,0.795,-0.37017,0.5266,-0.9032,306.0496,-22.0356,-0.13072
1397037483248,0.861,-0.4465,0.58363,-0.94017,302.7874,-21.9706,-0.79053
1397037483295,0.908,-0.42111,0.71597,-0.93661,292.3759,-21.2943,-4.4409
1397037483340,0.953,-0.44629,0.75744,-1.013,285.8275,-21.0163,-7.463
1397037483388,1.001,-0.41705,0.82931,-1.0917,277.7924,-20.0176,-10.3695
1397037483437,1.05,-0.25489,0.83079,-1.0859,268.4354,-17.8168,-13.0687
1397037483481,1.094,-0.25489,0.83079,-1.0859,268.4354,-17.8168,-13.0687
1397037483569,1.182,0.094526,0.63107,-1.0274,248.81,-10.0018,-15.794
1397037483616,1.229,0.27578,0.45906,-0.97571,239.9675,-4.9357,-14.7261
1397037483663,1.276,0.36335,0.30864,-0.82884,232.5677,0.41702,-11.0862
1397037483709,1.322,0.37968,0.19996,-0.7586,226.8523,4.8405,-4.8057
1397037483757,1.37,0.37849,0.054782,-0.77466,221.8194,8.112,4.3623
1397037483807,1.42,0.42398,-0.048707,-0.82694,215.2546,10.9302,20.758
1397037483863,1.476,0.51956,-0.017852,-0.52759,207.0102,12.5918,40.7179
1397037483909,1.522,0.68444,-0.002888,-0.2414,198.7529,11.4602,61.2136
1397037483960,1.573,0.74575,-0.030032,-0.11741,192.4311,8.2194,79.5605
1397037484009,1.622,0.80934,0.033339,0.15574,187.8851,6.094,87.7964
1397037484053,1.666,0.91587,0.021458,0.20084,185.2361,4.67,90.2277
1397037484102,1.715,0.98049,0.0019004,0.17795,184.7019,4.2782,89.1829
1397037484146,1.759,1.0617,-0.078814,-0.0083199,184.9647,3.6719,90.1681
1397037484194,1.807,0.99192,-0.038337,0.051281,184.4686,3.5245,90.4242
1397037484239,1.852,1.0113,-0.03904,0.0098611,184.3969,3.5617,90.1319
1397037484286,1.899,1.0113,-0.03904,0.0098611,184.3969,3.5617,90.1319
1397037484331,1.944,1.0113,-0.03904,0.0098611,184.3969,3.5617,90.1319
1397037484378,1.991,0.94599,-0.037379,0.0084845,184.5013,3.5914,89.9631
1397037484425,2.038,0.94962,-0.026112,0.034641,184.4104,3.3172,90.1996
1397037484471,2.084,0.96602,-0.025723,0.0076914,184.7723,3.2827,89.6261
1397037484548,2.161,0.96602,-0.025723,0.0076914,184.7723,3.2827,89.6261
