t,tRel,x,y,z,alpha,beta,gamma
1396967985279,0,-0.11512,-0.092581,-0.76483,8.7829,8.0917,9.9645
1396967985377,0.098,-0.11355,-0.18744,-0.62601,12.4366,9.8534,8.6612
1396967985486,0.207,-0.086595,-0.090127,-0.69213,11.8183,8.1418,10.1353
1396967985534,0.255,-0.031469,0.076899,-1.0806,10.6605,4.7614,9.705
1396967985581,0.302,0.053899,0.076629,-1.0694,9.8653,3.8532,9.1767
1396967985626,0.347,0.14011,-0.0013018,-1.0451,9.7936,2.7582,7.8777
1396967985701,0.422,0.068205,-0.018914,-1.0079,10.7697,2.0931,7.9169
1396967985748,0.469,0.10689,-0.036901,-1.0348,11.0847,1.9718,7.8341
1396967985803,0.524,0.079532,-0.069163,-1.0718,11.499,1.9475,7.5981
1396967985849,0.57,0.12248,-0.064344,-1.0106,11.4367,2.4471,7.0911
1396967985896,0.617,0.13457,-0.03922,-0.98144,11.5841,2.8095,7.2163
1396967985940,0.661,0.17141,-0.052672,-1.0499,11.8459,3.164,7.0039
1396967985989,0.71,0.15799,-0.070794,-0.99398,12.6922,3.9475,6.4468
1396967986041,0.762,0.11099,-0.10006,-0.90838,13.8331,4.9182,5.8642
1396967986082,0.803,0.11099,-0.10006,-0.90838,13.8331,4.9182,5.8642
1396967986235,0.956,-0.79508,0.81789,1.4263,23.6331,5.3554,0.078004
1396967986285,1.006,0.10187,0.76775,-1.9333,16.7982,-31.0035,2.6314
1396967986341,1.062,0.17428,0.8998,-1.9324,14.4002,-35.4755,4.1023
1396967986393,1.114,-0.06623,0.66491,-1.8276,14.1035,-36.8923,6.3335
1396967986439,1.16,-0.26053,0.7368,-1.3733,12.8957,-35.9302,4.9166
1396967986483,1.204,-1.0359,1.023,-1.4931,10.4006,-33.7036,3.5684
1396967986533,1.254,-1.0359,1.023,-1.4931,10.4006,-33.7036,3.5684
1396967986580,1.301,-1.6179,1.2888,-1.7035,5.2022,-31.266,1.2535
1396967986633,1.354,-1.1686,1.5526,-1.5015,352.1462,-25.7279,-4.5978
1396967986712,1.433,1.697,0.84853,0.34043,302.9012,14.0737,-7.4995
1396967986761,1.482,1.697,0.84853,0.34043,302.9012,14.0737,-7.4995
1396967986812,1.533,1.0903,0.42371,0.082705,304.2959,13.8575,-8.6125
1396967986857,1.578,-0.10617,-0.059586,-0.67766,309.4112,10.2472,-8.7501
1396967986906,1.627,-0.00019453,-0.10063,-0.66168,307.5678,13.0829,-7.4705
1396967986952,1.673,-0.069417,-0.2733,-0.90344,305.0828,14.6866,-4.3549
1396967986997,1.718,-0.069417,-0.2733,-0.90344,305.0828,14.6866,-4.3549
1396967987041,1.762,-0.081897,-0.30152,-0.80698,305.3274,14.7402,-5.2432
1396967987086,1.807,-0.093449,-0.26336,-0.91708,305.8733,13.7808,-5.6624
1396967987136,1.857,-0.093449,-0.26336,-0.91708,305.8733,13.7808,-5.6624
1396967987189,1.91,-0.11925,-0.26291,-0.95687,305.9847,13.7466,-5.3763
1396967987234,1.955,-0.064224,-0.27029,-1.0242,305.7309,13.7886,-4.5651
1396967987285,2.006,-0.070614,-0.23052,-0.96802,305.8559,13.9825,-4.793
1396967987328,2.049,-0.070614,-0.23052,-0.96802,305.8559,13.9825,-4.793
1396967987375,2.096,-0.055052,-0.24505,-0.98634,306.0282,13.8452,-4.1653
1396967987419,2.14,-0.12582,-0.26113,-1.0101,306.4026,13.837,-3.7962
1396967987465,2.186,-0.13002,-0.24852,-0.94046,306.8385,13.9655,-4.6091
