t,tRel,x,y,z,alpha,beta,gamma
1396973157640,0,0.028596,-0.012031,-0.95882,342.9098,1.917,3.8135
1396973157684,0.044,0.028596,-0.012031,-0.95882,342.9098,1.917,3.8135
1396973157817,0.177,0.025812,-0.013931,-0.98107,342.6858,2.2921,3.8327
1396973157896,0.256,0.053301,-0.058823,-1.012,342.1096,2.3654,3.167
1396973157948,0.308,0.045939,-0.096845,-0.97547,341.589,3.1249,3.6363
1396973157993,0.353,0.026665,-0.094436,-0.97073,341.2025,3.5637,4.3254
1396973158042,0.402,0.026665,-0.094436,-0.97073,341.2025,3.5637,4.3254
1396973158086,0.446,0.11741,-0.047271,-0.99416,340.7674,3.4203,4.4804
1396973158135,0.495,0.18061,-0.030242,-1.0101,340.6343,3.1375,4.0916
1396973158192,0.552,0.13892,-0.08893,-0.97291,341.5444,3.8634,3.9578
1396973158243,0.603,0.062938,-0.071093,-0.98685,343.0553,4.8711,4.4749
1396973158292,0.652,0.062938,-0.071093,-0.98685,343.0553,4.8711,4.4749
1396973158337,0.697,0.11928,-0.076704,-0.87924,345.6536,5.4232,5.2966
1396973158382,0.742,-0.073831,0.0031125,-1.0744,347.9714,4.3245,5.417
1396973158538,0.898,-0.17178,0.013931,-1.0992,348.8658,4.0337,4.0637
1396973158595,0.955,-1.0748,0.58246,-1.035,350.3296,2.8026,2.1713
1396973158629,0.989,-0.63979,0.33251,-1.4063,344.8292,1.8119,4.0294
1396973158675,1.035,0.018061,0.47229,-1.1522,340.4043,2.2874,3.6291
1396973158726,1.086,1.206,0.22693,-0.84897,330.9024,3.337,13.9443
1396973158772,1.132,1.206,0.22693,-0.84897,330.9024,3.337,13.9443
1396973158818,1.178,1.2526,-0.093583,-0.48267,324.3018,4.9036,23.4298
1396973158897,1.257,0.88406,-0.30638,-0.36404,310.2601,12.0059,46.9682
1396973158944,1.304,0.70409,-0.30757,-0.21732,305.2598,14.0483,56.2089
1396973158991,1.351,0.70409,-0.30757,-0.21732,305.2598,14.0483,56.2089
1396973159045,1.405,0.79761,-0.23731,-0.29088,298.1748,14.0866,68.4948
1396973159096,1.456,0.79402,-0.28361,-0.20699,294.9505,13.7718,71.7698
1396973159148,1.508,0.79402,-0.28361,-0.20699,294.9505,13.7718,71.7698
1396973159199,1.559,1.0042,-0.2286,-0.10784,290.4512,12.2387,74.4372
1396973159244,1.604,0.99398,-0.22975,-0.20167,290.4576,12.1367,75.6658
1396973159288,1.648,0.99398,-0.22975,-0.20167,290.4576,12.1367,75.6658
1396973159337,1.697,0.93271,-0.22567,-0.26389,290.6161,12.1528,76.6474
1396973159381,1.741,0.99376,-0.21192,-0.1929,290.6995,11.9983,77.0383
1396973159428,1.788,0.94361,-0.19004,-0.20086,290.5557,12.0228,77.8532
1396973159472,1.832,0.96287,-0.20996,-0.14959,290.602,11.7912,78.0761
1396973159519,1.879,0.92249,-0.19963,-0.1643,290.7404,11.6873,78.3778
1396973159564,1.924,0.93538,-0.15862,-0.13701,291.0509,11.1493,78.5539
1396973159610,1.97,0.9676,-0.19341,-0.192,291.7935,11.202,78.6748
1396973159656,2.016,0.99376,-0.22113,-0.16587,291.8079,11.692,79.3889
1396973159701,2.061,0.91726,-0.17954,-0.10916,291.7082,12.6462,80.3651
1396973159747,2.107,0.88581,-0.18827,-0.14516,291.7926,13.2363,81.3903
1396973159792,2.152,0.91271,-0.18805,-0.14884,291.9923,13.0956,81.5559
