t,tRel,x,y,z,alpha,beta,gamma
1396975322910,0,-0.17087,-0.49499,-0.81699,22.7099,30.1232,-12.6347
1396975322954,0.044,-0.19846,-0.51026,-0.83269,22.8234,29.8507,-12.5109
1396975323076,0.166,-0.18142,-0.48273,-0.85567,22.8038,29.3393,-12.6174
1396975323128,0.218,-0.16324,-0.47944,-0.85168,22.7052,29.2041,-12.5391
1396975323219,0.309,-0.20475,-0.47253,-0.80551,22.7639,29.33,-12.5854
1396975323268,0.358,-0.19311,-0.47022,-0.84699,22.6368,29.3183,-12.46
1396975323314,0.404,-0.27245,-0.4148,-0.84825,22.6844,29.1832,-12.6462
1396975323363,0.453,-0.53665,-0.36995,-0.91448,22.7487,28.6517,-13.4046
1396975323409,0.499,-0.95645,-0.23119,-0.97945,22.3433,28.1652,-14.8732
1396975323454,0.544,-1.3409,-0.13921,-0.85395,20.5843,27.6364,-15.0791
1396975323501,0.591,-1.3991,0.01661,-0.89139,15.1497,27.3158,-13.6515
1396975323552,0.642,-1.3991,0.01661,-0.89139,15.1497,27.3158,-13.6515
1396975323596,0.686,-0.88588,0.1974,-0.85458,5.6095,27.8821,-12.4731
1396975323647,0.737,0.053301,0.35569,-0.69242,352.5196,29.4321,-9.7379
1396975323815,0.905,1.6301,0.26814,-0.91665,340.0421,25.3057,-7.9771
1396975323861,0.951,0.51824,0.28762,-0.86757,351.0736,23.5231,-10.7667
1396975323913,1.003,-0.43977,0.18733,-1.3215,1.9843,19.9957,-8.9444
1396975323969,1.059,-0.95301,0.094032,-1.6489,10.1861,17.0709,-5.4431
1396975324019,1.109,-1.9503,-0.097474,-1.827,18.2206,11.6522,2.7871
1396975324068,1.158,-1.9503,-0.097474,-1.827,18.2206,11.6522,2.7871
1396975324119,1.209,-1.953,0.00044891,-1.3598,16.3479,10.6072,3.5542
1396975324212,1.302,0.2008,0.28838,-1.2252,353.0838,7.963,-1.1815
1396975324258,1.348,0.2008,0.28838,-1.2252,353.0838,7.963,-1.1815
1396975324305,1.395,1.545,0.16792,-1.5429,336.712,6.4361,-2.5146
1396975324353,1.443,1.3183,-0.0042497,-1.1893,333.4384,6.2876,-3.7011
1396975324402,1.492,0.76619,-0.091294,-0.84235,333.4508,6.4315,-3.0325
1396975324454,1.544,0.76619,-0.091294,-0.84235,333.4508,6.4315,-3.0325
1396975324499,1.589,0.071257,-0.14871,-0.91753,334.9515,6.0558,-1.4344
1396975324546,1.636,0.026037,-0.15109,-0.88014,335.5175,6.2415,-0.52646
1396975324591,1.681,-0.034357,-0.11827,-0.9954,336.2348,5.8697,0.094143
1396975324635,1.725,-0.041764,-0.1277,-1.0467,337.0214,5.3773,-0.2399
1396975324682,1.772,-0.0085593,-0.099449,-1.0261,337.4553,5.2804,-0.11438
1396975324733,1.823,-0.0067487,-0.092835,-1.0106,338.2657,5.1313,-0.53662
1396975324780,1.87,-0.062444,-0.089573,-1.0157,338.8962,5.0823,-1.1251
1396975324826,1.916,-0.026546,-0.059256,-0.94968,339.0676,5.2546,-1.0141
1396975324870,1.96,-0.014635,-0.079443,-0.99319,339.1024,5.0898,-1.0175
1396975324916,2.006,0.016864,-0.06807,-0.99196,339.0745,5.1017,-0.87445
1396975324973,2.063,-0.011717,-0.082346,-0.99511,339.1085,5.1104,-0.68045
1396975325018,2.108,0.023762,-0.089708,-0.97365,339.0174,5.2833,-0.52476
1396975325063,2.153,0.035165,-0.084306,-0.95714,339.0025,5.3196,-0.31748
1396975325110,2.2,0.0027234,-0.091099,-0.98729,339.0677,5.2588,-0.3058
