t,tRel,x,y,z,alpha,beta,gamma
1396970956095,0,-0.33951,0.17398,-0.85024,181.6106,2.0705,-2.5345
1396970956139,0.044,-0.082435,0.0096666,-0.55257,179.1022,6.2255,-3.7711
1396970956272,0.177,-0.057117,-0.026471,-0.53998,177.866,6.8701,-2.134
1396970956333,0.238,0.036018,-0.061127,-1.0034,176.3523,6.0505,0.4724
1396970956379,0.284,-0.021099,-0.11838,-0.94891,176.2417,6.2292,1.0861
1396970956425,0.33,-0.021099,-0.11838,-0.94891,176.2417,6.2292,1.0861
1396970956471,0.376,-0.0059705,-0.15941,-1.0215,175.6079,6.1858,2.5746
1396970956518,0.423,-0.0059705,-0.15941,-1.0215,175.6079,6.1858,2.5746
1396970956562,0.467,0.02906,-0.12649,-0.99983,175.3335,5.7379,2.2827
1396970956613,0.518,0.066484,-0.11081,-1.0459,174.6636,5.5156,2.3198
1396970956658,0.563,0.029449,-0.087912,-0.95912,174.4723,5.6684,2.4975
1396970956706,0.611,0.017867,-0.077378,-0.97267,174.6553,5.8883,1.9468
1396970956754,0.659,-0.73064,0.089723,-0.98931,176.7005,6.0583,2.6017
1396970956806,0.711,-1.7226,-0.0022745,-1.656,177.5389,4.3291,3.952
1396970956852,0.757,-1.5658,0.17368,-1.2272,173.1784,5.761,3.3622
1396970957038,0.943,1.5297,0.11938,-1.403,139.3807,7.3004,-7.1216
1396970957085,0.99,1.0304,-0.02062,-0.88484,137.0589,8.9516,-8.9178
1396970957149,1.054,0.7475,0.007003,-0.74834,136.393,9.6112,-9.2654
1396970957178,1.083,0.77126,0.098851,-0.42312,137.532,9.4968,-10.2843
1396970957227,1.132,0.77126,0.098851,-0.42312,137.532,9.4968,-10.2843
1396970957272,1.177,1.1544,0.40808,-0.65432,139.8332,7.6287,-12.0919
1396970957322,1.227,1.1587,0.56722,-1.017,145.2647,4.9764,-10.1737
1396970957372,1.277,0.55143,0.69867,-1.2591,155.7957,2.132,-11.4156
1396970957418,1.323,-0.87484,0.512,-1.7395,167.1018,-1.2505,-7.9461
1396970957466,1.371,-1.1544,0.31626,-1.311,175.4364,-1.9924,-4.1532
1396970957514,1.419,-1.3146,0.23771,-1.3636,180.8718,-2.6031,1.1114
1396970957564,1.469,-1.0228,0.10181,-1.2018,183.8194,-2.5885,5.3473
1396970957613,1.518,-0.74536,0.14862,-1.0868,185.5753,-2.6955,7.3001
1396970957657,1.562,-0.5672,0.071377,-1.0106,186.5151,-2.4277,6.8478
1396970957703,1.608,-0.87685,0.20951,-1.0072,186.4214,-2.2074,5.7741
1396970957749,1.654,-1.3658,0.24644,-1.0063,184.11,-2.7028,5.4679
1396970957798,1.703,-1.6761,0.24276,-0.90483,178.6636,-3.6764,4.3036
1396970957842,1.747,-1.2591,0.84095,-1.041,169.1457,-5.5948,2.4958
1396970957887,1.792,0.30968,1.2173,-1.5882,157.2143,-6.5988,1.1645
1396970957957,1.862,1.4282,1.0756,-1.5246,146.5475,-6.4023,-2.7496
1396970958003,1.908,1.9608,0.275,-0.8343,139.0352,-3.8348,-2.5079
1396970958054,1.959,1.3355,0.11278,-0.72486,140.0765,-2.5111,-4.1549
1396970958104,2.009,0.29402,0.15688,-0.8231,144.1483,-2.1096,-6.1643
1396970958149,2.054,0.090935,0.089603,-0.71835,145.8622,-1.7674,-5.598
1396970958211,2.116,-0.015383,0.039025,-0.89123,146.8505,-2.7204,-6.0224
1396970958257,2.162,-0.12213,0.079817,-0.96135,147.463,-4.0058,-5.1599
