t,tRel,x,y,z,alpha,beta,gamma
1400779602583,0.0,-0.10404465476853418,-0.078616944522003296,-0.99525023595431361,338.82118489396964,4.7011776022139138,-6.3345703108627287
1400779602631,0.048000000000000001,-0.11107655881702919,-0.060327904295227532,-1.0050582831189325,338.9406330940601,4.3649488089314268,-6.2565055794585405
1400779602683,0.10000000000000001,-0.11969483129145665,-0.076328908931022496,-1.0041888477722234,339.11004798062146,4.0826806554391757,-6.2660074129409908
1400779602735,0.152,-0.12266927814160954,-0.070593559043544835,-1.0150341391966609,339.26074906360668,3.8598272784275158,-6.3654593372204564
1400779602786,0.20300000000000001,-0.11775762451160177,-0.079211830586967763,-0.99433501520088963,339.35496246479943,3.6975126702020003,-6.5042922186384571
1400779602837,0.254,-0.12575049724730317,-0.063729451572349022,-0.99236728951037267,339.43810131332003,3.4685052234315412,-6.6329157021250893
1400779602986,0.40300000000000002,-0.1880308605042437,0.07210366679293792,-0.67895202660050225,338.36995985055893,1.7501694813985953,-4.9697227345950976
1400779603038,0.45500000000000002,-0.13500942210781705,0.040437236245376013,-0.62946941838473469,337.02468202859541,-0.59374810539113387,-2.6891961302052136
1400779603089,0.50600000000000001,-0.1840191693942724,0.1324468209425122,-0.61859361701055393,334.90055536152613,-5.0574089448315451,0.79062635257143743
1400779603236,0.65300000000000002,0.18224974871791563,0.5883915243999962,-1.0863903732016817,326.05456310966258,-30.497948613119782,1.1513825767295782
1400779603286,0.70299999999999996,0.18224974871791563,0.5883915243999962,-1.0863903732016817,326.05456310966258,-30.497948613119782,1.1513825767295782
1400779603337,0.754,0.027303905273188631,0.67500134235595421,-0.97670186138746984,326.95868059351847,-35.943648995613671,0.23355990701088827
1400779603388,0.80500000000000005,-0.12999099482576171,0.73740372772278229,-0.95185378223103179,327.6393923162654,-43.418430658040393,-1.9216328682804964
1400779603444,0.86099999999999999,-0.29990059678445624,0.84782437778234665,-1.1238989075049226,326.89805765140375,-44.625180291631452,-3.1893602993482419
1400779603495,0.91200000000000003,-0.29990059678445624,0.84782437778234665,-1.1238989075049226,326.89805765140375,-44.625180291631452,-3.1893602993482419
1400779603545,0.96199999999999997,-0.19449837773096545,0.47128978094847435,-0.67153878379113785,323.18178666989002,-43.844673405792108,-2.8852330231159131
1400779603596,1.0129999999999999,-0.010204643926124688,0.58721699886589818,-0.5901152085473762,321.08116934336056,-44.320183227062543,-3.4173338132020539
1400779603646,1.0629999999999999,-0.14028716022207588,0.99897207090416562,-0.80999549598933374,319.86064195296075,-45.384611344947082,-6.2937368541061778
1400779603698,1.115,-0.39837771732840499,1.0813261702884591,-0.5591199149657704,320.57780471901572,-45.69717671177365,-4.9752574313066136
1400779603860,1.2769999999999999,-0.070761351198572464,1.1436065307523859,0.41648376325978897,320.27060226200797,-46.360611428709177,0.19681240625721846
1400779603913,1.3300000000000001,0.35681170511197119,0.63218454788565226,-0.78266112079959693,323.83963404674489,-48.05083734860024,13.727002410307295
1400779603963,1.3799999999999999,-0.026159886895820387,0.6195851145003457,-0.8866142722525302,324.07180512167838,-48.321431496004799,17.050377203619707
1400779604012,1.429,0.1183220073766057,0.64168754210306378,-0.87280976893621409,320.23424889802459,-47.119566698047834,20.227454565068676
1400779604063,1.48,0.23571354926596552,0.60581111834075951,-0.76086373497203175,317.55731168401707,-46.23940156354324,20.142138695142542
1400779604237,1.6539999999999999,0.42642903676941968,0.56352819911322949,-0.60320278250848702,312.86133925840716,-46.169435928904242,18.139835684011867
1400779604287,1.704,0.46450196836823465,0.53123638861078792,-0.75676050749579837,311.45879077078087,-46.901152229450737,17.080425897260774
1400779604338,1.7549999999999999,0.39332877171756536,0.69185652782908891,-0.49453627906481479,309.8698917245614,-47.927629159277075,16.240146550323914
1400779604485,1.9019999999999999,0.28757571291364536,0.53500403736299318,-0.53227360587147465,301.56166281681891,-52.467745559453654,13.279671972690382
1400779604536,1.9530000000000001,-0.15163581507753249,0.76958880227886006,-0.73708344354131894,295.93369414068025,-52.970282468728691,9.648811753881823
1400779604587,2.004,0.50808143430874575,-0.361326823892275,-0.55307947000312996,290.39153832394896,-54.756684390688889,6.6729413347679616
1400779604638,2.0550000000000002,-0.10163459823142154,1.1945230051266003,-1.0198237423211427,286.83540193568723,-56.512228360218451,2.9978308616940592
1400779604690,2.1070000000000002,0.14164472683454377,0.63194049807985009,-0.79486399838759736,284.94870274188031,-57.679711294016734,2.2367254701442394
1400779604860,2.2770000000000001,0.024436232540585575,0.57258882466198591,-0.66580347184209521,283.81059408937978,-58.33636323412879,1.259194980411205
1400779604911,2.3279999999999998,-0.25034172253887316,0.76580590925833525,-0.47173215334114749,282.14989467872141,-58.313813918007568,-2.4353585706909011
1400779604961,2.3780000000000001,-0.11664411375646562,1.0789008811205836,-0.54453749963494391,281.56869241769124,-57.657838657335084,-4.466402685055848
1400779605012,2.4289999999999998,-0.16792664421929251,0.76997012125588304,-0.55295744091070842,281.62314312393249,-56.567295981650645,-5.6232894072607769
1400779605063,2.48,-0.099956699025254239,1.0056074072850465,-0.60877033302565187,284.37020498091465,-54.048234661841065,-4.0329233085723555
1400779605113,2.5299999999999998,-0.07703057260480381,0.91240802113133856,-0.42276819285791395,286.46216721662478,-52.175328867766083,-1.3260917528718639
1400779605164,2.581,-0.3824377232820515,0.56116386467452317,-0.65267011666378982,287.35107224037876,-49.498019432843684,0.48741035450990339
1400779605219,2.6360000000000001,-0.054562049811282529,0.44473333080731153,-0.8746707054967332,287.56820811050756,-46.891162402592911,2.2051364240498099
1400779605269,2.6859999999999999,-0.18366834081589761,0.61224812841075149,-0.86792862385944292,287.76735427655086,-44.066139271020688,3.0462355100656566
1400779605320,2.7370000000000001,0.032185052211968858,0.5082034405915562,-0.71525555800506024,288.67045817777597,-41.187356404680102,4.7669329636052309
1400779605485,2.9020000000000001,-0.051648616343584745,0.41698708665761308,-1.0639065540035868,294.57691510399553,-39.513172633659771,14.851684030652708
1400779605536,2.9529999999999998,0.12613183949943951,0.64193159377087505,-1.1633751981054545,296.80142500616114,-40.819105564917898,18.424178845367447
1400779605586,3.0030000000000001,0.52208422669576937,0.86524396427507366,-0.6654678912560581,300.02721802098586,-44.857700833073814,21.013867192571695
1400779605637,3.0539999999999998,0.41497359941737239,0.78926588671543951,-0.56397053426572108,300.62043496609414,-47.767098846837051,21.40906046174571
1400779605689,3.1059999999999999,0.41497359941737239,0.78926588671543951,-0.56397053426572108,300.62043496609414,-47.767098846837051,21.40906046174571
1400779605740,3.157,0.17056551327642192,0.75621137867466171,-0.79616049296432423,301.67909551415937,-55.013330537877721,23.252472612763096
1400779605790,3.2069999999999999,0.00039659303748765603,0.99332830649343951,-1.0229049949429998,298.90955549375514,-58.015460612789525,23.112836905708363
1400779605840,3.2570000000000001,0.26169039787642967,0.85984422127451132,-1.1734883205613897,296.02567859606302,-60.207507628632428,23.779296846121344
1400779605890,3.3069999999999999,0.12756568331377738,0.79577919074538306,-0.93322920773569462,295.7737125722968,-61.619347848528577,25.30026925156869
1400779605941,3.3580000000000001,0.42470538241418493,0.78392713801173919,-0.82201533808499172,294.914104035977,-61.940798666395672,25.858754838240984
1400779606110,3.5270000000000001,0.13485689004818613,0.89401224286343872,-0.52987881268827464,292.18635555110461,-61.58969550822782,23.466200040911012
1400779606161,3.5779999999999998,-0.20358951043645174,0.061563442280776148,-0.38452744210493972,291.51563197247299,-61.527053764874054,15.015190823060884
1400779606212,3.629,0.72861767030861235,0.8668913712205838,-0.41390584148379239,290.18472894975116,-62.050222876324376,8.4482982286164692
1400779606264,3.681,0.2526450110099655,0.89843579129581475,-0.3734533740041604,289.70619253208679,-63.423720911544109,4.0308173244617622
1400779606315,3.7320000000000002,0.029835999747265932,0.86896584484414796,-0.35232714562465134,290.4375177603734,-65.397543222193178,0.35324590009807566
1400779606366,3.7829999999999999,0.4429181680159508,1.0360993327806103,-0.11557636327092193,290.67511408565133,-67.941808294902955,-3.509713974681401
1400779606416,3.8330000000000002,0.0023032903331013871,1.0187102162044317,-0.51840811430982603,291.6021133934147,-70.239582119531875,-7.1165098941478959
1400779606467,3.8839999999999999,0.058405947835221649,0.90456772281597464,-0.53032115901282073,295.54871968482303,-71.532185031505435,-7.0356597074997493
1400779606518,3.9350000000000001,-0.15714236803931941,0.63493022923151765,-0.39775232433946184,298.62117479300849,-72.179681057455923,-7.069167526363775
1400779606568,3.9849999999999999,-0.11366966225129004,1.4652282305765101,-0.39032380188360549,300.00564337581977,-72.564388684397272,-7.643916545161165
1400779606620,4.0369999999999999,-0.21664656979279642,0.94038311364472849,-0.31715241532827365,302.46193847820672,-72.176681809606578,-6.5743528932355915
1400779606671,4.0880000000000001,-0.088074161478989471,0.86333728187553249,-0.17773471000400218,302.31475695648606,-72.00647028224401,-6.8858151760759885
1400779606722,4.1390000000000002,0.034976453328729201,0.70271710169303181,-0.16673685021075693,305.78207365793003,-71.369933573310718,-3.5382583189713097
1400779606861,4.2779999999999996,-0.0076420427608198333,1.1022845720657728,-0.46198511304195194,309.53829664137538,-70.327072355244994,0.93398493083201084
1400779607028,4.4450000000000003,-0.048811448905702437,0.91663329213056377,-0.38908828810417484,311.18882091264106,-69.695439226442105,2.9876401262605508
1400779607109,4.5259999999999998,-0.096631422665722042,1.0129748930833344,-0.45600571777094356,307.61521837308447,-70.016529273225615,3.5634318148056616
1400779607160,4.577,-0.0039506767965116502,0.97243085572127697,-0.25854815328522196,305.95162047684232,-70.233614124910403,3.2380354985520032
1400779607210,4.6269999999999998,0.032002007409580861,0.9437236137904802,-0.66134939716739627,303.54573340798476,-69.798657748009489,2.8468227842476437
1400779607262,4.6790000000000003,-0.06873262597429286,0.94813192400606638,-0.67872322292502862,301.05982380501888,-68.536169276144562,2.1005610544200279
1400779607344,4.7610000000000001,0.13953973488219529,1.0425363502986387,-0.3903543332464533,299.36277672524267,-65.94257619073224,1.8802155969188541
1400779607396,4.8129999999999997,0.025900576063616922,1.0921257037708152,-0.21946850041039551,298.32413792251742,-65.627240741373299,2.8102821388982306
1400779607448,4.8650000000000002,0.060648227578881553,0.95951109346628904,-0.22074978609697532,297.87966792225677,-65.850400379046434,5.0375667606331485
1400779607613,5.0300000000000002,-0.021736345445978376,1.0699317472498715,-0.51343544031482913,297.95417075143791,-66.108674404887935,8.6271127280033326
1400779607662,5.0789999999999997,0.28902481635787763,1.0015194408352144,-0.76196200006234172,305.96048146433299,-63.96807217578997,40.015701337692633
1400779607712,5.1289999999999996,0.10210743867863391,0.85416988500223989,-0.84253137119365018,304.12262714062319,-63.743771367442406,42.636348316304797
1400779607863,5.2800000000000002,0.17877192354067081,0.5676161581150253,-0.29245685799041649,295.73815624806053,-60.922091574036713,36.586131971976592
1400779607914,5.3310000000000004,0.34576809947970383,0.94842176433910852,-0.59138122575951846,292.51464049659677,-56.36823790254978,30.504791253235528
1400779607965,5.3819999999999997,0.44392487625789867,0.88301442031037503,-0.75848418419514219,291.88533133956213,-53.521526317092771,28.375401905562484
1400779608111,5.5279999999999996,0.20023370830009896,0.50423756980097012,-0.64031468839606753,291.73894916081633,-46.994114402844829,25.053274507272427
1400779608162,5.5789999999999997,0.35264746332227814,0.65331077998917952,-0.77669692697069925,291.42456058658166,-43.971935129623319,23.296017845385084
1400779608212,5.6289999999999996,0.090560494752469758,0.43019667062555245,-0.93390035028767804,290.25891299367805,-40.895924634828134,19.813513221559798
1400779608262,5.6790000000000003,0.22578347161241827,0.5832816054398966,-0.92851582222879225,289.24565647230651,-41.459079123432097,16.435818836333976
1400779608312,5.7290000000000001,0.29710919939171404,0.77930531121520785,-0.68001979943015489,287.00468680100192,-42.479401461929903,13.725543240661727
1400779608486,5.9029999999999996,0.090224912769925864,0.79596224113379832,-0.89503421771781511,281.12165466518184,-42.388379341609699,-0.37043602240400642
1400779608536,5.9530000000000003,0.12326417049085464,0.71658263049486193,-0.56612127764311881,279.40090645266849,-42.486997913136435,-3.7728735617894031
1400779608587,6.0039999999999996,-0.14962234645738254,0.57365656025145695,-0.96736670122029034,277.98203275574639,-42.861272161993007,-7.3008530476449369
1400779608638,6.0549999999999997,0.066307305152263102,0.68686865425399035,-0.69562420637343947,277.59774065907789,-43.913681872740625,-10.217940965990694
1400779608689,6.1059999999999999,-0.14149218732687652,0.61340741526255715,-0.61153121767563701,277.3580560958049,-44.398923310117105,-12.454214249932191
1400779608740,6.157,-0.18476659659616207,0.68851600720123718,-0.5130083624647207,277.38813775829084,-45.006819974548264,-13.826036217324768
1400779608790,6.2069999999999999,-0.21727197022977587,0.85073782614611693,-0.69185653900114341,277.59158074929576,-45.742280372386169,-14.723205281868474
1400779608841,6.258,-0.083650623753165607,0.6516634046978238,-0.48884666454255821,278.27153611969266,-46.985087415469103,-13.976156305768235
1400779608892,6.3090000000000002,-0.12829784390323856,0.66260018314528257,-0.63195573490013335,278.68966522395374,-48.51434686098753,-13.108469859790741
1400779608942,6.359,-0.19852532986733798,0.74437463910367319,-0.67640467156552597,278.82857276683421,-49.909370382873888,-12.077569152046209
1400779609110,6.5270000000000001,-0.12613183949943951,0.80403136174472678,-0.58704922439995677,279.19997297487942,-51.007285735374495,-10.90851575651366
1400779609162,6.5789999999999997,-0.10653098757651223,1.1406168293928638,-0.56000460016682629,280.71460565095208,-53.85837055715114,-14.521798102092619
1400779609212,6.6289999999999996,-0.0070013924694936206,0.63276417641548255,-0.8194527369196869,285.41528674265504,-53.566134729378263,-10.357849747819365
1400779609262,6.6790000000000003,-0.20320817097732899,0.75965870600522212,-0.5049544358478667,286.54631238911145,-53.21185360903965,-8.835042839420586
1400779609313,6.7300000000000004,-0.47435577254393008,0.80427542179157885,-0.6099448608872613,287.30492208638765,-52.398923115393259,-7.9222772612139627
1400779609363,6.7800000000000002,0.031910485939391407,0.72646690086308752,-0.77745965057716271,288.94541346048271,-51.133860566259131,-6.3883754598437239
1400779609414,6.8310000000000004,-0.094084071354763946,0.76269415460027334,-0.66778642399546995,290.08915407484199,-50.139178658945561,-4.6099677406458515
1400779609464,6.8810000000000002,-0.34291569068289113,0.73285818371414813,-0.47244908269635272,291.60059337168337,-48.84794676503477,0.13104678918628865
1400779609515,6.9320000000000004,0.075596735307497748,0.7563486841550594,-0.49531418176927999,292.2422782107231,-48.215676300559586,5.2594743851431422
1400779609565,6.9820000000000002,-0.28110818823888728,0.81464785228670389,-0.78697786858079377,292.26101770687768,-47.758776089989958,7.6029161290639555
1400779609627,7.0439999999999996,-0.20064558470809676,0.76626352405731879,-0.69800373480622024,292.63427649269079,-47.423067075145767,10.305995253173387
1400779609677,7.0940000000000003,-0.21991082439083265,0.60337053090630133,-0.54112067015106791,291.24640379803321,-48.478400522901261,13.344514741964366
1400779609728,7.1449999999999996,-0.21991082439083265,0.60337053090630133,-0.54112067015106791,291.24640379803321,-48.478400522901261,13.344514741964366
1400779609861,7.2779999999999996,-0.13378913583862428,0.53543107797292022,-0.89451559605340825,288.69800838679947,-50.382715908169921,14.804957864385761
1400779609913,7.3300000000000001,0.099910938290159498,0.95505704858373541,-0.52986352931776448,286.95562737380999,-51.970961418354442,14.418993993284897
1400779609963,7.3799999999999999,0.050260536988359798,0.96907507220501499,-0.65227351059223859,281.26767557003791,-54.002145732416849,10.350854722328346
1400779610013,7.4299999999999997,-0.13796860886257326,0.9355019760159935,-0.69989519714355974,277.41580891483216,-54.056709265420665,8.2253747169044633
1400779610064,7.4809999999999999,0.20215567407015023,1.1775915033494051,-0.54804583569293663,275.75570442930371,-53.582156026371848,7.9726328306247387
1400779610235,7.6520000000000001,-0.56673145801789682,0.093977296306209573,-0.73348356925505498,268.73402072922255,-52.820416559010816,4.9281955097522818
1400779610286,7.7030000000000003,0.36004545069126848,0.93171910347756859,-0.41893951489617637,265.59153183569117,-52.288985690474775,2.4799668103768173
1400779610337,7.7539999999999996,-0.17309761100901511,0.82027641897933745,-0.63357264492996346,262.88242017236519,-51.724237678164592,0.73549678871292734
1400779610388,7.8049999999999997,-0.0090911324727351358,0.92416855239479301,-0.58781187725007511,261.42613939694741,-51.708009228731996,0.16818714727278472
1400779610438,7.8550000000000004,-0.035723881461623398,0.79555036426029824,-0.67417767146835805,261.00217269746611,-52.198478556969349,0.89916531351791129
1400779610489,7.9059999999999997,-0.15398487917979214,1.2519526680861954,-0.49089065149149241,259.99872348098154,-52.901876337358772,1.0888474177086633
1400779610540,7.9569999999999999,-0.28173358867586673,0.69393104055484367,-0.49978351747038008,261.18756631172141,-53.782653618905911,3.8655410266992289
1400779610590,8.0069999999999997,-0.11072572907489873,0.84910570815714415,-0.6606629637968664,261.4558949547768,-54.852877324938781,5.6581670285912722
1400779610643,8.0600000000000005,-0.11298326239692354,0.55986734030565111,-0.48248592236439081,260.66733156177492,-55.27126940524785,6.7760157140413373
1400779610693,8.1099999999999994,-0.2448962006486276,1.2024701194547183,-0.35278476042363494,259.99516898629594,-55.021742881502,7.9690343132550456
1400779610744,8.1609999999999996,-0.11307478386711302,0.70041381880796671,-0.62478654003456213,259.34842141408376,-54.557255617275025,9.6622369685184051
1400779610795,8.2119999999999997,-0.0095334864780686548,1.2492222775588766,-0.67521491479717199,258.61108361554722,-54.475557354343479,10.02305573685334
1400779610846,8.2629999999999999,-0.083665869883494212,1.1277733164096095,-0.33725663254422938,257.33108236204299,-54.114529581297099,9.9910338936885541
1400779610896,8.3130000000000006,-0.21876682090953706,0.5059002098427452,-0.55725899330132411,255.81312843457567,-53.093740490727498,10.512459834651095
1400779610947,8.3640000000000008,0.18983078275130305,0.94023057041304303,-0.73918842245960381,254.53390749942901,-52.13485932609052,10.888996228296378
1400779610997,8.4139999999999997,-0.12811478979080518,0.869865791071605,-0.7946809107590006,252.39997622104787,-51.02526068456465,11.883229778858013
1400779611048,8.4649999999999999,-0.071218957385764073,1.1762339646670734,-0.69756136986158335,250.14987666510049,-49.970499142463844,12.426856690980063
1400779611101,8.5180000000000007,0.02802082345633939,0.49831915160323981,-0.60992959567133964,249.01742736652619,-49.069210224797111,14.185257601408331
1400779611152,8.5690000000000008,0.15149854125128917,0.66581868818027856,-0.64788051353930798,247.00343758420289,-49.252541581533301,14.656918701830069
1400779611202,8.6189999999999998,-0.14617505636700368,0.71836727681944745,-0.45156694881086379,244.77336737308633,-49.984190435270364,13.665877988608457
