t,tRel,x,y,z,alpha,beta,gamma
1400943701753,0.0,0.016916218406685019,0.036593333566414185,-0.99796537045938083,356.49586540065536,-1.3699510431348545,2.140729686291122
1400943701802,0.049000000000000002,0.047194570530026535,0.041535493247583898,-0.99677560077333882,356.97984035845019,-2.4216095595256322,2.6185510060460739
1400943701854,0.10100000000000001,0.036181488812570703,0.068503819971307861,-1.0085513413924425,357.51382647638883,-3.579015849058246,2.8264201714215487
1400943701905,0.152,0.042725272069107943,0.095075555810492166,-1.0044633907696874,357.95412513589577,-4.7179528467788243,3.199212879040489
1400943701956,0.20300000000000001,0.031071539129321361,0.090529986664735398,-1.0203118847589558,358.37276971417992,-5.887655533214688,3.4346520163480667
1400943702007,0.254,0.030751213983658255,0.11447810609415068,-1.0044633730806012,358.75582440177158,-6.9666348370751523,3.6918236688383121
1400943702058,0.30499999999999999,0.017694150903295423,0.12373703514418499,-0.93850689371369922,359.11196726713649,-8.003379524408107,4.1673556565453653
1400943702109,0.35599999999999998,-0.028371655758732316,0.11380694073255605,-0.86888960674446869,359.41730296462822,-9.2569241080519014,5.0942625510209618
1400943702160,0.40699999999999997,-0.085130220854561858,0.081454108468618586,-0.76199249232299882,359.45887662809167,-11.250216018228153,6.3900954964442729
1400943702212,0.45900000000000002,0.13641274945537968,0.19213407680842259,-0.9680225827458725,359.261967734557,-14.405098457143119,6.9324142134859423
1400943702262,0.50900000000000001,0.11662886017810069,0.17785672373484882,-0.86377966544026019,359.48002916789272,-18.208927282524385,5.8440395816549984
1400943702313,0.56000000000000005,0.14705974901609586,0.28449449753196987,-0.95774170444408668,0.29553576419504762,-22.281196409166487,4.6239491224843343
1400943702364,0.61099999999999999,0.11032913231339295,0.37963108813802154,-0.82857440657404824,3.5289206966196787,-30.176544380079577,2.8017676484341392
1400943702415,0.66200000000000003,0.10032278118199392,0.50088178256068994,-0.87346564301375995,5.5239678027079755,-33.973477197968229,2.4058181240880652
1400943702467,0.71399999999999997,0.0027151369489539531,0.62698308697326344,-0.78198992797336841,7.6199024080501427,-37.385055625497742,2.9414883274833858
1400943702519,0.76600000000000001,0.067054730492143694,0.74539662885412217,-0.82149674248871185,9.1902449531213826,-40.253817909044784,4.1696548965848219
1400943702585,0.83199999999999996,0.1750043045806107,0.82718630115069613,-0.89733752294698921,10.865035004246348,-42.557788645626061,5.0529732884110183
1400943702621,0.86799999999999999,0.1750043045806107,0.82718630115069613,-0.89733752294698921,10.865035004246348,-42.557788645626061,5.0529732884110183
1400943702672,0.91900000000000004,0.23874900856756892,0.90520833959113733,-0.62178164468096542,15.683964604761293,-45.821033783444861,9.8525970599518224
1400943702723,0.96999999999999997,-0.014445138711569626,1.1170042602918382,-0.79889092073182477,17.046969535440624,-45.742262183235994,14.022689965044224
