t,tRel,x,y,z,alpha,beta,gamma
1396973308928,0.0,0.29334955567069815,-0.18992004486526362,-0.9008034263997757,29.79500347066449,12.471571008505265,16.979086236539857
1396973308945,0.017,0.29334955567069815,-0.18992004486526362,-0.9008034263997757,29.79500347066449,12.471571008505265,16.979086236539857
1396973308960,0.032,0.29334955567069815,-0.18992004486526362,-0.9008034263997757,29.79500347066449,12.471571008505265,16.979086236539857
1396973308975,0.047,0.29334955567069815,-0.18992004486526362,-0.9008034263997757,29.79500347066449,12.471571008505265,16.979086236539857
1396973309078,0.15,0.29334955567069815,-0.18992004486526362,-0.9008034263997757,29.79500347066449,12.471571008505265,16.979086236539857
1396973309100,0.172,0.32332196313720196,-0.20476409949648078,-0.9074323503267625,28.780633249506934,12.225852342164316,17.347406511912236
1396973309115,0.187,0.2944568892365543,-0.19934721846870612,-0.9085546296150143,28.660003624631827,12.292217388232272,17.675115470103105
1396973309131,0.203,0.2944568892365543,-0.19934721846870612,-0.9085546296150143,28.660003624631827,12.292217388232272,17.675115470103105
1396973309145,0.217,0.26388591240371573,-0.206125794384171,-0.9232939673780229,28.697539295026345,12.34768244440142,17.575264225866285
1396973309161,0.233,0.26388591240371573,-0.206125794384171,-0.9232939673780229,28.697539295026345,12.34768244440142,17.575264225866285
1396973309177,0.249,0.26388591240371573,-0.206125794384171,-0.9232939673780229,28.697539295026345,12.34768244440142,17.575264225866285
1396973309193,0.265,0.26388591240371573,-0.206125794384171,-0.9232939673780229,28.697539295026345,12.34768244440142,17.575264225866285
1396973309208,0.28,0.252468576023262,-0.21613655030402817,-0.9224410330365924,28.804694704401726,12.504193879975473,17.258000845484677
1396973309229,0.301,0.252468576023262,-0.21613655030402817,-0.9224410330365924,28.804694704401726,12.504193879975473,17.258000845484677
1396973309248,0.32,0.2640205990335159,-0.21921908950805663,-0.9214085239808376,28.871215063364215,12.661502615132136,17.055857026269216
1396973309262,0.334,0.2640205990335159,-0.21921908950805663,-0.9214085239808376,28.871215063364215,12.661502615132136,17.055857026269216
1396973309278,0.35,0.2640205990335159,-0.21921908950805663,-0.9214085239808376,28.871215063364215,12.661502615132136,17.055857026269216
1396973309293,0.365,0.2812588500733254,-0.21317372894618894,-0.9319130686950683,29.00374970054564,12.637887840985856,16.907281263143613
1396973309309,0.381,0.2812588500733254,-0.21317372894618894,-0.9319130686950683,29.00374970054564,12.637887840985856,16.907281263143613
1396973309324,0.396,0.2812588500733254,-0.21317372894618894,-0.9319130686950683,29.00374970054564,12.637887840985856,16.907281263143613
1396973309341,0.413,0.2812588500733254,-0.21317372894618894,-0.9319130686950683,29.00374970054564,12.637887840985856,16.907281263143613
1396973309356,0.428,0.2494458872941602,-0.20570680840865707,-0.9127594572404492,29.19932708988287,12.842045961275874,16.667915646152146
1396973309371,0.443,0.2494458872941602,-0.20570680840865707,-0.9127594572404492,29.19932708988287,12.842045961275874,16.667915646152146
1396973309387,0.459,0.2494458872941602,-0.20570680840865707,-0.9127594572404492,29.19932708988287,12.842045961275874,16.667915646152146
1396973309402,0.474,0.16077063417296855,-0.1716044003384374,-0.9170540310096863,29.512870130947356,13.022399796728823,16.159215269786856
1396973309419,0.491,0.16077063417296855,-0.1716044003384374,-0.9170540310096863,29.512870130947356,13.022399796728823,16.159215269786856
1396973309435,0.507,0.16077063417296855,-0.1716044003384374,-0.9170540310096863,29.512870130947356,13.022399796728823,16.159215269786856
1396973309451,0.523,0.04646249058045447,-0.15474024604797362,-0.9418490293309185,29.606172946980838,13.019425284834744,15.807924093478247
1396973309466,0.538,0.04646249058045447,-0.15474024604797362,-0.9418490293309185,29.606172946980838,13.019425284834744,15.807924093478247
1396973309481,0.553,0.04646249058045447,-0.15474024604797362,-0.9418490293309185,29.606172946980838,13.019425284834744,15.807924093478247
1396973309499,0.571,-0.14999673400878905,-0.07044938385009765,-1.0162338364941255,29.49133347298116,12.890459642247079,15.008327523338412
1396973309512,0.584,-0.14999673400878905,-0.07044938385009765,-1.0162338364941255,29.49133347298116,12.890459642247079,15.008327523338412
1396973309527,0.599,-0.14999673400878905,-0.07044938385009765,-1.0162338364941255,29.49133347298116,12.890459642247079,15.008327523338412
1396973309542,0.614,-0.3700687578582763,0.05018843768797815,-1.0471190525231884,28.556991969997583,12.35768946925826,13.361630727942803
1396973309557,0.629,-0.3700687578582763,0.05018843768797815,-1.0471190525231884,28.556991969997583,12.35768946925826,13.361630727942803
1396973309572,0.644,-0.3700687578582763,0.05018843768797815,-1.0471190525231884,28.556991969997583,12.35768946925826,13.361630727942803
1396973309587,0.659,-0.3700687578582763,0.05018843768797815,-1.0471190525231884,28.556991969997583,12.35768946925826,13.361630727942803
1396973309602,0.674,-0.7069777934972941,0.20570681388854978,-1.2689867349243165,26.76034059327231,11.105740378686685,10.990768825535959
1396973309621,0.693,-0.7069777934972941,0.20570681388854978,-1.2689867349243165,26.76034059327231,11.105740378686685,10.990768825535959
1396973309636,0.708,-0.7069777934972941,0.20570681388854978,-1.2689867349243165,26.76034059327231,11.105740378686685,10.990768825535959
1396973309651,0.723,-0.8073547419384866,0.2583343445178121,-1.562246510772705,22.692568493337497,9.355925608425817,8.442024105786462
1396973309667,0.739,-0.8073547419384866,0.2583343445178121,-1.562246510772705,22.692568493337497,9.355925608425817,8.442024105786462
1396973309681,0.753,-0.8073547419384866,0.2583343445178121,-1.562246510772705,22.692568493337497,9.355925608425817,8.442024105786462
1396973309796,0.868,0.8359804009246826,0.13530232131958006,-0.6651241557256877,348.2623666868502,18.183945749458832,3.727083696511104
