t,tRel,x,y,z,alpha,beta,gamma
1396968118033,0.0,-0.5835716698964546,0.002813186893601378,-0.7674314192089111,23.66603910114442,-0.03299665593248488,-37.46378557421175
1396968118050,0.017,-0.5865344880576897,0.007601590413701632,-0.7587224805306829,23.661378734765528,0.007139513508602936,-37.49648133035309
1396968118064,0.031,-0.5865344880576897,0.007601590413701632,-0.7587224805306829,23.661378734765528,0.007139513508602936,-37.49648133035309
1396968118079,0.046,-0.5865344880576897,0.007601590413701632,-0.7587224805306829,23.661378734765528,0.007139513508602936,-37.49648133035309
1396968118117,0.084,-0.5787683283885987,0.006359598388118902,-0.7789834246378426,23.54002833541896,-0.31283445291363937,-37.062907024859065
1396968118190,0.157,-0.5787683283885987,0.006359598388118902,-0.7789834246378426,23.54002833541896,-0.31283445291363937,-37.062907024859065
1396968118209,0.176,-0.59808651380789,0.01619078872680664,-0.7800309033905237,23.69116082514037,-0.37790350856450877,-36.96111055115203
1396968118227,0.194,-0.59808651380789,0.01619078872680664,-0.7800309033905237,23.69116082514037,-0.37790350856450877,-36.96111055115203
1396968118241,0.208,-0.6190657323411572,0.004593874207095941,-0.7811681660754337,23.803879376048442,-0.398400765026286,-37.075776451214836
1396968118261,0.228,-0.6190657323411572,0.004593874207095941,-0.7811681660754337,23.803879376048442,-0.398400765026286,-37.075776451214836
1396968118280,0.247,-0.6190657323411572,0.004593874207095941,-0.7811681660754337,23.803879376048442,-0.398400765026286,-37.075776451214836
1396968118294,0.261,-0.5749226173124555,0.008110358123779296,-0.7857021409737674,23.69832740766439,-0.3060718349160064,-36.79783953276293
1396968118310,0.277,-0.5749226173124555,0.008110358123779296,-0.7857021409737674,23.69832740766439,-0.3060718349160064,-36.79783953276293
1396968118325,0.292,-0.5749226173124555,0.008110358123779296,-0.7857021409737674,23.69832740766439,-0.3060718349160064,-36.79783953276293
1396968118340,0.307,-0.6008099200229486,0.005027823372163693,-0.786839434454533,23.804104087274226,-0.3610565501695136,-36.80262145414837
1396968118362,0.329,-0.6008099200229486,0.005027823372163693,-0.786839434454533,23.804104087274226,-0.3610565501695136,-36.80262145414837
1396968118382,0.349,-0.6008099200229486,0.005027823372163693,-0.786839434454533,23.804104087274226,-0.3610565501695136,-36.80262145414837
1396968118397,0.364,-0.5844395670849457,0.000852934341430664,-0.789652587384216,23.72099705129007,-0.2738860534322914,-36.91808239951909
1396968118412,0.379,-0.5844395670849457,0.000852934341430664,-0.789652587384216,23.72099705129007,-0.2738860534322914,-36.91808239951909
1396968118428,0.395,-0.5844395670849457,0.000852934341430664,-0.789652587384216,23.72099705129007,-0.2738860534322914,-36.91808239951909
1396968118442,0.409,-0.5797858814471587,0.011028291397094726,-0.7818564963127823,23.787439300401225,-0.35113457328740644,-37.1749570109005
1396968118456,0.423,-0.5797858814471587,0.011028291397094726,-0.7818564963127823,23.787439300401225,-0.35113457328740644,-37.1749570109005
1396968118472,0.439,-0.5797858814471587,0.011028291397094726,-0.7818564963127823,23.787439300401225,-0.35113457328740644,-37.1749570109005
1396968118486,0.453,-0.5883451551221637,0.008409633217134397,-0.7935132425844529,23.83096057349061,-0.43654240329147315,-37.20351613285309
1396968118503,0.47,-0.5883451551221637,0.008409633217134397,-0.7935132425844529,23.83096057349061,-0.43654240329147315,-37.20351613285309
1396968118519,0.486,-0.5883451551221637,0.008409633217134397,-0.7935132425844529,23.83096057349061,-0.43654240329147315,-37.20351613285309
1396968118534,0.501,-0.5530755253368989,0.010594342574520268,-0.7314286364038288,23.88637509770434,-0.46554461501202504,-37.40911485099017
1396968118549,0.516,-0.5530755253368989,0.010594342574520268,-0.7314286364038288,23.88637509770434,-0.46554461501202504,-37.40911485099017
1396968118564,0.531,-0.5530755253368989,0.010594342574520268,-0.7314286364038288,23.88637509770434,-0.46554461501202504,-37.40911485099017
1396968118586,0.553,-0.5530755253368989,0.010594342574520268,-0.7314286364038288,23.88637509770434,-0.46554461501202504,-37.40911485099017
1396968118601,0.568,-0.5788580771581828,0.008349778289794921,-0.75770498227105,24.178586111600875,-1.0218566444396435,-38.02691192223245
1396968118616,0.583,-0.5788580771581828,0.008349778289794921,-0.75770498227105,24.178586111600875,-1.0218566444396435,-38.02691192223245
