t,tRel,x,y,z,alpha,beta,gamma
1396975117239,0.0,0.022849661180800757,-0.2804358286395995,-0.9231742582083307,12.366207749617775,15.864735376982408,2.063297641798513
1396975117255,0.016,0.05559037162338383,-0.28235118631446265,-0.949061515253051,12.269928084479353,16.090800474611605,2.2061093264215565
1396975117274,0.035,0.05559037162338383,-0.28235118631446265,-0.949061515253051,12.269928084479353,16.090800474611605,2.2061093264215565
1396975117289,0.05,0.05559037162338383,-0.28235118631446265,-0.949061515253051,12.269928084479353,16.090800474611605,2.2061093264215565
1396975117304,0.065,0.051849429702758784,-0.29068602367676794,-0.9500790774447656,12.284975439127312,16.497082811957146,2.6683109007297126
1396975117401,0.162,0.051849429702758784,-0.29068602367676794,-0.9500790774447656,12.284975439127312,16.497082811957146,2.6683109007297126
1396975117429,0.19,0.05059247200454585,-0.26717793237990695,-0.9374496532984782,12.37800415147556,16.542291258629234,2.7752040146125374
1396975117447,0.208,0.05059247200454585,-0.26717793237990695,-0.9374496532984782,12.37800415147556,16.542291258629234,2.7752040146125374
1396975117462,0.223,0.02189198143005371,-0.2776525874759769,-0.9337984906293405,12.654365238335954,16.582301459847397,2.752902150668098
1396975117478,0.239,0.02189198143005371,-0.2776525874759769,-0.9337984906293405,12.654365238335954,16.582301459847397,2.752902150668098
1396975117493,0.254,0.02189198143005371,-0.2776525874759769,-0.9337984906293405,12.654365238335954,16.582301459847397,2.752902150668098
1396975117508,0.269,0.039220017315407744,-0.2754229597804928,-0.9559149494712893,12.751449564137728,16.551424356324045,2.6936182106917625
1396975117529,0.29,0.039220017315407744,-0.2754229597804928,-0.9559149494712893,12.751449564137728,16.551424356324045,2.6936182106917625
1396975117544,0.305,0.039220017315407744,-0.2754229597804928,-0.9559149494712893,12.751449564137728,16.551424356324045,2.6936182106917625
1396975117558,0.319,0.039220017315407744,-0.2754229597804928,-0.9559149494712893,12.751449564137728,16.551424356324045,2.6936182106917625
